job_title,company_name,location,posted_date,salary_min,salary_max,salary_currency,job_type,job_level,experience_required,skills,source,salary_missing
Fullstack/Software Engineer,CÔNG TY TNHH BỆNH VIỆN ĐKTN AN SINH - PHÚC TRƯỜNG MINH,Hanoi,,15000000.0,20000000.0,VND,Full-time,,1.0,,careerviet,False
Project Manager,Công ty TNHH Viettel - CHT,Hanoi,2026-05-26,,,,Full-time,,2.0,,careerviet,True
System/Network Admin,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hanoi,2026-05-25,,,,Full-time,,3.0,,careerviet,True
IT Manager,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hanoi,2026-05-25,,,,Full-time,,5.0,,careerviet,True
Solution Architect,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hanoi,2026-05-25,,,,Full-time,,5.0,,careerviet,True
Backend Developer,"Un-Available LTD Co.,",Ho Chi Minh City,2026-05-25,,,,Full-time,,2.0,,careerviet,True
Fullstack/Software Engineer,CÔNG TY TNHH APVN SEALING,Ho Chi Minh City,2026-05-25,,,,Full-time,,1.0,php,careerviet,True
Backend Developer,Công ty Cổ phần Masscom Việt Nam,Hanoi,2026-05-24,15000000.0,22000000.0,VND,Full-time,,2.0,,careerviet,False
System/Network Admin,Techtronic Industries Vietnam Manufacturing Company Limited,Other,2026-05-22,,,,Full-time,,3.0,,careerviet,True
Data Analyst,Công Ty Cổ Phần Vacxin Việt Nam,Ho Chi Minh City,2026-05-07,,,,Full-time,,2.0,,careerviet,True
Business Analyst,Công Ty Cổ Phần Vacxin Việt Nam,Ho Chi Minh City,2026-05-04,,,,Full-time,,2.0,,careerviet,True
Other,CÔNG TY CỔ PHẦN VNETWORK,Ho Chi Minh City,2026-06-01,,,,Full-time,,,,careerviet,True
IT Manager,Công Ty Tài Chính TNHH Một Thành Viên Quốc Tế Việt Nam JACCS,Ho Chi Minh City,2026-06-01,20000000.0,25000000.0,VND,Full-time,,2.0,,careerviet,False
Other,Anheuser-Busch InBev (AB InBev),Ho Chi Minh City,2026-06-01,,,,Full-time,,1.0,,careerviet,True
Other,Công ty Easia Travel,Hanoi,2026-06-01,,,,Full-time,,1.0,,careerviet,True
Consultant,CÔNG TY CỔ PHẦN CÔNG NGHỆ 3S TOÀN CẦU,Hanoi,2026-06-01,,,,Full-time,,3.0,,careerviet,True
Sales/Presales,CÔNG TY CỔ PHẦN CÔNG NGHỆ 3S TOÀN CẦU,Hanoi,2026-06-01,,,,Full-time,,3.0,,careerviet,True
Other,CÔNG TY CỔ PHẦN VIOT ENERGY EFFICIENCY PLATFORM,Ho Chi Minh City,2026-06-01,,,,Full-time,,1.0,,careerviet,True
Sales/Presales,Vietmap - Công ty Cổ phần Ứng Dụng Bản Đồ Việt,Ho Chi Minh City,2026-06-01,12000000.0,30000000.0,VND,Full-time,,1.0,,careerviet,False
Data Analyst,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hanoi,2026-06-01,,,,Full-time,,5.0,,careerviet,True
Solution Architect,CÔNG TY CỔ PHẦN TƯ VẤN VÀ QUẢN LÝ XÂY DỰNG BTECH SOLUTIONS,Ho Chi Minh City,2026-06-01,,,,Full-time,,5.0,,careerviet,True
Fullstack/Software Engineer,Công Ty Cổ Phần Tập Đoàn TH,Hanoi,2026-06-01,20000000.0,35000000.0,VND,Full-time,,2.0,,careerviet,False
Sales/Presales,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ TECHPRO,Hanoi,2026-06-01,15000000.0,30000000.0,VND,Full-time,,1.0,,careerviet,False
Data Analyst,CÔNG TY TNHH MTV STRIDE,Ho Chi Minh City,2026-06-01,30000000.0,40000000.0,VND,Full-time,,3.0,,careerviet,False
Cloud Engineer,TDCX Malaysia (Teledirect Telecommerce Sdn Bhd),Other,2026-06-01,60000000.0,80000000.0,VND,Full-time,,1.0,,careerviet,False
AI/ML Engineer,Công ty Easia Travel,Hanoi,,,,,Full-time,,1.0,,careerviet,True
Sales/Presales,Công Ty TNHH Tín Bảo Lan,Ho Chi Minh City,2026-06-01,,,,Full-time,,2.0,,careerviet,True
Consultant,Công Ty TNHH Tín Bảo Lan,Ho Chi Minh City,2026-06-01,,,,Full-time,,2.0,,careerviet,True
System/Network Admin,Ngân Hàng TMCP Quốc Dân (NCB),Hanoi,2026-06-01,,,,Full-time,,3.0,,careerviet,True
Other,Ngân Hàng TMCP Quốc Dân (NCB),Hanoi,2026-06-01,,,,Full-time,,3.0,,careerviet,True
Fullstack/Software Engineer,PCB GraphTech Việt Nam,Ho Chi Minh City,2026-06-01,,,,Full-time,,5.0,,careerviet,True
Consultant,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HQG,Hanoi,2026-06-01,,,,Full-time,,1.0,,careerviet,True
Business Analyst,CÔNG TY CỔ PHẦN PHÁT TRIỂN BẤT ĐỘNG SẢN VĂN PHÚ,Hanoi,2026-06-01,,,,Full-time,,5.0,,careerviet,True
Project Manager,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hanoi,2026-06-01,,,,Full-time,,8.0,,careerviet,True
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ FOXAI,Hanoi,2026-06-01,,100000000.0,VND,Full-time,,2.0,,careerviet,False
Sales/Presales,Công Ty Cổ phần Hệ thống Công Nghệ Hoàng Hải,Ho Chi Minh City,2026-06-01,,,,Full-time,,2.0,,careerviet,True
Fullstack/Software Engineer,OMN1 Solution,Ho Chi Minh City,2026-06-01,12000000.0,25000000.0,VND,Full-time,,3.0,,careerviet,False
Embedded Engineer,CÔNG TY TNHH CRAZIGOODS,Other,2026-06-01,,,,Full-time,,5.0,,careerviet,True
IT Manager,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hanoi,2026-06-01,,,,Full-time,,2.0,,careerviet,True
Data Engineer,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Ho Chi Minh City,2026-06-01,,,,Full-time,,2.0,,careerviet,True
Sales/Presales,CÔNG TY TNHH TM DV KỸ THUẬT NHÂN VIỆT,Ho Chi Minh City,2026-06-01,8000000.0,15000000.0,VND,Full-time,,1.0,,careerviet,False
Business Analyst,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hanoi,2026-06-01,,,,Full-time,,6.0,,careerviet,True
Product Manager/Owner,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hanoi,2026-06-01,,,,Full-time,,5.0,,careerviet,True
Other,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hanoi,2026-06-01,,,,Full-time,,4.0,,careerviet,True
IT Manager,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hanoi,2026-06-01,,,,Full-time,,10.0,,careerviet,True
Security Engineer,Công ty Cổ phần Đầu tư Kỹ thuật Số Việt (VDI),Hanoi,2026-06-01,,35000000.0,VND,Full-time,,1.0,,careerviet,False
System/Network Admin,Ngân Hàng TMCP Tiên Phong (TPBank),Hanoi,,35000000.0,65000000.0,VND,Full-time,,6.0,,careerviet,False
Sales/Presales,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,Ho Chi Minh City,,,,,Full-time,,5.0,,careerviet,True
Fullstack/Software Engineer,Hệ thống Phòng khám 315,Ho Chi Minh City,2026-05-31,,,,Full-time,,3.0,,careerviet,True
Product Manager/Owner,Hệ thống Phòng khám 315,Ho Chi Minh City,2026-05-31,,,,Full-time,,3.0,,careerviet,True
System/Network Admin,BIM Group,Hanoi,2026-05-31,,,,Full-time,,2.0,,careerviet,True
Other,Tập Đoàn Tân Á Đại Thành,Other,2026-05-31,8000000.0,15000000.0,VND,Full-time,,2.0,,careerviet,False
Backend Developer,BV DA LIỄU TW,Hanoi,2026-05-29,25000000.0,40000000.0,VND,Full-time,,3.0,,careerviet,False
Data Engineer,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,Ho Chi Minh City,2026-05-28,,,,Full-time,,3.0,,careerviet,True
AI/ML Engineer,Ngân Hàng TMCP Quân Đội,Hanoi,2026-05-28,,,,Full-time,,2.0,,careerviet,True
Product Manager/Owner,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,Ho Chi Minh City,,,,,Full-time,,1.0,,careerviet,True
Project Manager,Công ty Cố phần giải pháp công nghệ ITE,Hanoi,2026-05-28,25000000.0,30000000.0,VND,Full-time,,3.0,,careerviet,False
Other,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hanoi,2026-05-27,,,,Full-time,,3.0,,careerviet,True
System/Network Admin,Công Ty TNHH Snet Việt Nam,Hanoi,2026-05-27,,25000000.0,VND,Full-time,,5.0,,careerviet,False
Product Manager/Owner,Công ty TNHH PNK,Hanoi,2026-05-26,30000000.0,40000000.0,VND,Full-time,,3.0,,careerviet,False
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN ĐẦU TƯ THIÊN ÂN,Hanoi,2026-05-26,15000000.0,20000000.0,VND,Full-time,,2.0,"SQL Server, .NET",careerviet,False
IT Manager,CÔNG TY TÀI CHÍNH TNHH NGÂN HÀNG TMCP SÀI GÒN - HÀ NỘI (SHBFinance),Hanoi,2026-05-26,,,,Full-time,,2.0,,careerviet,True
Other,Công Ty Cổ phần Hệ thống Công Nghệ Hoàng Hải,Ho Chi Minh City,2026-05-26,,,,Full-time,,2.0,,careerviet,True
Fullstack/Software Engineer,Công Ty TNHH Maruei Vietnam Precision,Other,2026-05-26,,,,Full-time,,,,careerviet,True
System/Network Admin,Ngân Hàng TMCP Phương Đông - OCB,Ho Chi Minh City,2026-05-26,,,,Full-time,,1.0,,careerviet,True
Other,Công ty TNHH Giáo dục Khai Nguyên,Ho Chi Minh City,2026-05-26,10000000.0,12000000.0,VND,Full-time,,2.0,,careerviet,False
Sales/Presales,Công ty TNHH Viettel - CHT,Hanoi,2026-05-26,,,,Full-time,,1.0,,careerviet,True
ERP/CRM Specialist,Công Ty Cổ Phần Thời Trang & Mỹ Phẩm Duy Anh (DAFC),Ho Chi Minh City,2026-05-26,,,,Full-time,,1.0,CRM,careerviet,True
Other,BETRIMEX - Công Ty Cổ Phần Xuất Nhập Khẩu Bến Tre,Ho Chi Minh City,2026-05-26,,,,Full-time,,2.0,SAP,careerviet,True
Fullstack/Software Engineer,"RGF HR Agent Vietnam Co., LTD",Other,2026-05-25,20000000.0,40000000.0,VND,Full-time,,4.0,,careerviet,False
Sales/Presales,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM,Ho Chi Minh City,2026-05-25,,,,Full-time,,1.0,,careerviet,True
Product Manager/Owner,CÔNG TY CỔ PHẦN KINH DOANH F88,Ho Chi Minh City,2026-05-25,,,,Full-time,,4.0,,careerviet,True
ERP/CRM Specialist,Công Ty Cổ Phần Chuỗi Thực Phẩm TH,Hanoi,2026-05-25,30000000.0,50000000.0,VND,Full-time,,2.0,"ERP, CRM",careerviet,False
Business Analyst,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,Ho Chi Minh City,2026-05-25,,,,Full-time,,5.0,,careerviet,True
System/Network Admin,Công ty TNHH PNK,Hanoi,2026-05-25,,,,Full-time,,,,careerviet,True
QA/Tester,Công ty TNHH OTANI U.P.,Hanoi,2026-05-25,11500000.0,18500000.0,VND,Full-time,,,,careerviet,False
Sales/Presales,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HQG,Hanoi,2026-05-25,,,,Full-time,,2.0,,careerviet,True
Security Engineer,Dai-ichi Life Việt Nam,Ho Chi Minh City,2026-05-24,,,,Full-time,,3.0,,careerviet,True
System/Network Admin,CÔNG TY TNHH POLYTEX FAR EASTERN (VIỆT NAM),Other,2026-05-24,12000000.0,18000000.0,VND,Full-time,,,,careerviet,False
AI/ML Engineer,Dai-ichi Life Việt Nam,Ho Chi Minh City,2026-05-24,,,,Full-time,,3.0,,careerviet,True
IT Manager,FE CREDIT,Ho Chi Minh City,2026-05-24,,,,Full-time,,2.0,,careerviet,True
AI/ML Engineer,DIGI-TEXX Vietnam,Ho Chi Minh City,,,,,Full-time,,5.0,,careerviet,True
Fullstack/Software Engineer,Tổng Công ty Cổ phần Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam (BIC),Hanoi,2026-05-24,20000000.0,40000000.0,VND,Full-time,,1.0,,careerviet,False
System/Network Admin,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,Ho Chi Minh City,2026-05-24,,,,Full-time,,2.0,,careerviet,True
Data Engineer,Công ty TNHH Japfa Comfeed Việt Nam,Other,2026-05-23,10000000.0,25000000.0,VND,Full-time,,1.0,english,careerviet,False
Other,CÔNG TY CỔ PHẦN ONEFIN VIỆT NAM,Ho Chi Minh City,2026-05-22,18000000.0,20000000.0,VND,Full-time,,3.0,,careerviet,False
QA/Tester,Chi nhánh CÔNG TY TNHH INTERTEK VIỆT NAM,Hanoi,2026-05-22,,,,Full-time,,1.0,,careerviet,True
Sales/Presales,Công Ty TNHH EVIT,Da Nang,2026-05-21,13000000.0,13000000.0,VND,Full-time,,2.0,,careerviet,False
Other,"RGF HR Agent Vietnam Co., LTD",Hanoi,2026-05-21,20000000.0,45000000.0,VND,Full-time,,2.0,,careerviet,False
Sales/Presales,Công ty Cổ phần DGV Digital,Ho Chi Minh City,2026-05-21,,,,Full-time,,5.0,,careerviet,True
Other,Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Nam (VCBS - Vietcombank Securities),Hanoi,2026-05-21,,,,Full-time,,2.0,,careerviet,True
System/Network Admin,Công Ty TNHH YKK Việt Nam,Other,2026-05-21,,,,Full-time,,,,careerviet,True
System/Network Admin,CÔNG TY TNHH THANG MÁY TOSHIBA VIỆT NAM,Ho Chi Minh City,2026-05-21,9000000.0,12000000.0,VND,Full-time,,,,careerviet,False
ERP/CRM Specialist,Công ty TNHH Cadena Việt Nam,Ho Chi Minh City,2026-05-20,,,,Full-time,,6.0,ERP,careerviet,True
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ THIÊN ÂN,Ho Chi Minh City,2026-05-19,,,,Full-time,,3.0,,careerviet,True
Other,Công ty TNHH Bao Bì Nước Giải Khát Crown Vũng Tàu,Other,2026-05-19,,,,Full-time,,,,careerviet,True
IT Manager,Công ty TNHH PNK,Hanoi,2026-05-18,,,,Full-time,,3.0,,careerviet,True
AI/ML Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ FOXAI,Hanoi,2026-05-17,,30000000.0,VND,Full-time,,2.0,,careerviet,False
Mobile Developer,Chương trình Học viện Công nghệ BKACAD,Hanoi,2026-05-17,10000000.0,20000000.0,VND,Full-time,,2.0,,careerviet,False
Sales/Presales,CÔNG TY TNHH SALARY.COM (VIỆT NAM),Ho Chi Minh City,2026-05-17,20000000.0,20000000.0,VND,Full-time,,3.0,,careerviet,False
Business Analyst,Masan Consumer,Ho Chi Minh City,2026-05-17,,,,Full-time,,3.0,,careerviet,True
System/Network Admin,"OZEOL - VCOS CO., LTD - CÔNG TY TNHH VIETNAM CLOSEOUT SOLUTIONS",Ho Chi Minh City,2026-05-17,,,,Full-time,,3.0,,careerviet,True
IT Manager,CÔNG TY CỔ PHẦN MŨ XANH - BLUE HAT,Ho Chi Minh City,2026-05-17,,,,Full-time,,5.0,,careerviet,True
IT Manager,Ngân Hàng Thương mại cổ phần Bắc Á- BAC A BANK,Hanoi,2026-05-16,,,,Full-time,,3.0,,careerviet,True
System/Network Admin,Ngân Hàng Thương mại cổ phần Bắc Á- BAC A BANK,Hanoi,2026-05-16,,,,Full-time,,3.0,,careerviet,True
Security Engineer,Ngân Hàng Thương mại cổ phần Bắc Á- BAC A BANK,Hanoi,2026-05-16,,,,Full-time,,3.0,,careerviet,True
DevOps/Infra Engineer,Ngân Hàng Thương mại cổ phần Bắc Á- BAC A BANK,Hanoi,2026-05-16,,,,Full-time,,3.0,,careerviet,True
Backend Developer,CÔNG TY TRÁCH NHIỆM HỮU HẠN SÀI GÒN PRECISION,Ho Chi Minh City,2026-05-16,,,,Full-time,,1.0,,careerviet,True
AI/ML Engineer,Công ty Cổ phần Tập đoàn Meey Land,Hanoi,2026-05-15,70000000.0,90000000.0,VND,Full-time,,10.0,"Machine Learning, Deep Learning",careerviet,False
System/Network Admin,CÔNG TY CỔ PHẦN TẬP ĐOÀN CƠ KHÍ CÔNG NGHỆ CAO SIBA,Other,2026-05-15,,,,Full-time,,3.0,"ERP, CRM",careerviet,True
Business Analyst,TẬP ĐOÀN HOÀN CẦU,Ho Chi Minh City,2026-05-15,,,,Full-time,,5.0,,careerviet,True
Data Analyst,BVBank - Ngân hàng Bản Việt,Ho Chi Minh City,2026-05-14,,,,Full-time,,2.0,,careerviet,True
