job_title,company_name,location,posted_date,salary_min,salary_max,salary_currency,job_type,job_level,experience_required,skills,source,salary_missing
Embedded Engineer,TỔNG CÔNG TY CÔNG NGHIỆP CÔNG NGHỆ CAO VIETTEL,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
Data Analyst,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,Ho Chi Minh City,2026-06-02,,,,Full-time,,3.0,"SQL, Machine Learning",topcv,True
AI/ML Engineer,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,Ho Chi Minh City,2026-06-02,,,,Full-time,,3.0,"Python, Deep Learning",topcv,True
Fullstack/Software Engineer,Công ty TNHH Công Nghệ Woo,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
AI/ML Engineer,CÔNG TY CỔ PHẦN TOH GROUP,Hanoi,2026-06-02,,,,Full-time,,3.0,"Python, SQL, AI, Machine Learning",topcv,True
Fullstack/Software Engineer,CÔNG TY TNHH SKY TATTOO,Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,"ERP, CRM",topcv,True
Fullstack/Software Engineer,CÔNG TY TNHH FEDERATE GROUP,Hanoi,2026-06-02,,,,Full-time,,4.0,,topcv,True
AI/ML Engineer,Công ty TNHH GIFTTIFY,Hanoi,2026-06-02,,,,Full-time,,1.0,shopify,topcv,True
Backend Developer,CÔNG TY CỔ PHẦN COWATECH,Hanoi,2026-06-02,,,,Full-time,,3.0,"C#, Docker",topcv,True
Sales/Presales,CÔNG TY TNHH ORDERSYS,Ho Chi Minh City,2026-06-02,,,,Full-time,,0.0,,topcv,True
System/Network Admin,Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,,topcv,True
UI/UX Designer,Công ty cổ phần Zemmer Việt Nam,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
Business Analyst,Công ty cổ phần phần mềm ITSOL Holdings,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ NANOSOFT,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
Security Engineer,SALADIN.VN,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
Backend Developer,PORTERS ASIA VIETNAM COMPANY LIMITED,Ho Chi Minh City,2026-06-02,,,,Full-time,,3.0,,topcv,True
Game Developer,Công ty Cổ phần Falcon Technology,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
Sales/Presales,Công ty TNHH Phần mềm Nhân Hòa,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
Other,CÔNG TY TNHH SONIC FUSION,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,"CRM, Postman, Swagger",topcv,True
Other,CÔNG TY TNHH DIGI-TEXX,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
UI/UX Designer,CÔNG TY TNHH YIN SHUO,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN PHẦN MỀM DI GI WIN VIỆT NAM,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
UI/UX Designer,CÔNG TY TNHH TRUYỀN THÔNG GIẢI TRÍ STT,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
Business Analyst,CÔNG TY TNHH CÔNG NGHỆ VÀ DỊCH VỤ THUẾ TAXNET,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True
UI/UX Designer,CÔNG TY TNHH THẾ GIỚI NGHỆ THUẬT,Da Nang,2026-06-02,,,,Full-time,,1.0,,topcv,True
Business Analyst,Công ty Cổ phần MISA,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
UI/UX Designer,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUỐC TẾ LB GLOBAL,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
System/Network Admin,TRƯỜNG TRUNG CẤP Y DƯỢC TUỆ TĨNH HÀ NỘI,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
UI/UX Designer,CÔNG TY TNHH PIXEL PERFECT,Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,,topcv,True
Backend Developer,BỆNH VIỆN ĐA KHOA PHƯƠNG ĐÔNG - CHI NHÁNH CÔNG TY TNHH TỔ HỢP Y TẾ PHƯƠNG ĐÔNG,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True
System/Network Admin,CÔNG TY TNHH ALOHA CONSULTING GROUP,Hanoi,2026-06-02,,,,Full-time,,5.0,,topcv,True
Sales/Presales,FSI DIGITAL DATA SOLUTION JOINT STOCK COMPANY,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True
UI/UX Designer,CÔNG TY TNHH DEVNOVA,Hanoi,2026-06-02,,,,Full-time,,2.0,"Photoshop, Figma",topcv,True
Sales/Presales,Công Ty Cổ Phần Công Nghệ Và Truyền Thông Lanit,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
DevOps/Infra Engineer,CÔNG TY TNHH SONIC FUSION,Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,,topcv,True
Project Manager,CÔNG TY TNHH ALOHA CONSULTING GROUP,Hanoi,2026-06-02,,,,Full-time,,5.0,,topcv,True
Other,Công ty TNHH CubiCasa Việt Nam - Chi nhánh Thừa Thiên Huế,Hanoi,2026-06-02,,,,Full-time,,0.0,,topcv,True
Mobile Developer,Công ty Cổ phần Công nghệ Tài chính Goline,Hanoi,2026-06-02,,,,Full-time,,2.0,"Git, Flutter, Figma, REST, React",topcv,True
System/Network Admin,Công ty TNHH Vinahost,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
Backend Developer,CÔNG TY TNHH EAERA VIỆT NAM,Hanoi,2026-06-02,,,,Full-time,,2.0,"Python, ERP",topcv,True
Sales/Presales,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ SỐ VN,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
IT Manager,CÔNG TY TNHH MIDWAY METALS VIỆT NAM,Hanoi,2026-06-02,,,,Full-time,,5.0,,topcv,True
Embedded Engineer,TopCV Search,Ho Chi Minh City,2026-06-02,,,,Full-time,,5.0,,topcv,True
QA/Tester,CÔNG TY TNHH MỘT THÀNH VIÊN KIẾN THỨC VIỆT,Other,2026-06-02,,,,Full-time,,2.0,,topcv,True
System/Network Admin,CÔNG TY TNHH THERM-X SYSTEM VIỆT NAM TECHNOLOGY,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
UI/UX Designer,CÔNG TY TNHH ALOHA CONSULTING GROUP,Ho Chi Minh City,2026-06-02,,,,Full-time,,4.0,,topcv,True
DevOps/Infra Engineer,CÔNG TY TNHH ALOHA CONSULTING GROUP,Hanoi,2026-06-02,,,,Full-time,,5.0,,topcv,True
Business Analyst,CÔNG TY CỔ PHẦN GIẢI PHÁP SỐ MOBIFONE,Hanoi,2026-06-02,,,,Full-time,,4.0,,topcv,True
Fullstack/Software Engineer,CÔNG TY TNHH MTV THUẬN HIỀN,Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,,topcv,True
System/Network Admin,Công ty cổ phần Hùng Phát,Other,2026-06-02,,,,Full-time,,2.0,,topcv,True
Fullstack/Software Engineer,CÔNG TY TNHH CÔNG NGHIỆP JINKO SOLAR (VIỆT NAM),Other,2026-06-02,,,,Full-time,,3.0,".NET, Oracle, SQL",topcv,True
System/Network Admin,CÔNG TY TNHH ĐIỆN TỬ ZGS VIỆT NAM,Other,2026-06-02,,,,Full-time,,0.0,,topcv,True
IT Manager,CÔNG TY TNHH CYBERCORE VIỆT NAM,Ho Chi Minh City,2026-06-02,,,,Full-time,,3.0,,topcv,True
Other,CÔNG TY TNHH ALOHA CONSULTING GROUP,Hanoi,2026-06-02,,,,Full-time,,5.0,,topcv,True
Sales/Presales,CÔNG TY TNHH MFAS,Ho Chi Minh City,2026-06-02,,,,Full-time,,4.0,,topcv,True
Fullstack/Software Engineer,CÔNG TY TNHH THERM-X SYSTEM VIỆT NAM TECHNOLOGY,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
Solution Architect,Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
Business Analyst,CÔNG TY TRÁCH NHIỆM HỮU HẠN GIẢI PHÁP CÔNG NGHỆ CỘNG,Hanoi,2026-06-02,,,,Full-time,,5.0,"Agile, SQL",topcv,True
IT Manager,CHI NHÁNH TẠI THÀNH PHỐ HÀ NỘI – CÔNG TY TNHH REERACOEN VIỆT NAM,Hanoi,2026-06-02,,,,Full-time,,5.0,,topcv,True
UI/UX Designer,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN VULTEX VIỆT NAM,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
UI/UX Designer,Công ty TNHH MTV Truyền thông và Tổ chức sự kiện Perfect Media,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN GIẢI PHÁP CHUỖI CUNG ỨNG SMARTLOG,Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,,topcv,True
Consultant,Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
UI/UX Designer,CÔNG TY TNHH DH VENTURES VIETNAM,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
IT Manager,Công Ty Tài Chính TNHH MTV Mirae Asset,Ho Chi Minh City,2026-06-02,,,,Full-time,,5.0,,topcv,True
Data Analyst,Công ty CP Khoa học Dữ liệu,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
UI/UX Designer,CÔNG TY TNHH PFAM,Ho Chi Minh City,2026-06-02,,,,Full-time,,3.0,"Photoshop, AI",topcv,True
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN SEPAY,Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,"Bootstrap, CSS, HTML, Javascript, JQuery, Laravel, MySQL, PHP, Go, Figma",topcv,True
UI/UX Designer,Genesis Escape,Hanoi,2026-06-02,,,,Full-time,,2.0,"Photoshop, Figma",topcv,True
Fullstack/Software Engineer,CHI NHÁNH CÔNG TY TNHH KDDI VIỆT NAM TẠI THÀNH PHỐ HỒ CHÍ MINH,Ho Chi Minh City,2026-06-02,,,,Full-time,,5.0,,topcv,True
AI/ML Engineer,Công ty Cổ phần MISA,Hanoi,2026-06-02,,,,Full-time,,4.0,,topcv,True
ERP/CRM Specialist,Công ty TNHH Đầu tư và Thương mại Nam Dũng,Hanoi,2026-06-02,,,,Full-time,,1.0,"SQL, Excel",topcv,True
Sales/Presales,CLS VIỆT NAM - CÔNG TY TNHH DỊCH VỤ QUẢN LÝ HỆ THỐNG HỌC TẬP,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
Other,Công ty VTC Online,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ ARITO,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
Mobile Developer,CÔNG TY CỔ PHẦN TOH GROUP,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True
ERP/CRM Specialist,Công ty Cổ phần Mini AI,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
Fullstack/Software Engineer,Công ty cổ phần iCheck,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
Consultant,CHI NHÁNH TẠI TP HỒ CHÍ MINH - CÔNG TY CỔ PHẦN NETNAM (TP. HÀ NỘI),Ho Chi Minh City,2026-06-02,,,,Full-time,,3.0,Security,topcv,True
Backend Developer,Công ty Cổ phần MISA,Hanoi,2026-06-02,,,,Full-time,,2.0,C#,topcv,True
Fullstack/Software Engineer,CÔNG TY TNHH BIGSELLER TECHNOLOGY (VIỆT NAM),Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,,topcv,True
Sales/Presales,CÔNG TY CỔ PHẦN PHÂN PHỐI GIẢI PHÁP DNG,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
System/Network Admin,Công ty Cổ phần Viễn thông - Tin học Bưu điện,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True
Fullstack/Software Engineer,CÔNG TY TNHH CTI VN,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
AI/ML Engineer,CÔNG TY CỔ PHẦN TẬP ĐOÀN GIẢI PHÁP SAO MAI,Hanoi,2026-06-02,,,,Full-time,,2.0,"C#, C++, Python, SQL, Docker, NLP, Tensorflow, Pytorch, OpenCV, FastAPI, Airflow, Scikit-learn",topcv,True
System/Network Admin,CÔNG TY CỔ PHẦN ĐÁ GRANITE & MARBLE TỰ NHIÊN THIÊN SƠN,Hanoi,2026-06-02,,,,Full-time,,5.0,,topcv,True
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN CMC OPENAI,Hanoi,2026-06-02,,,,Full-time,,5.0,"Java, OOP, Python, Go, CI/CD, REST, Design Patterns, Node.js, gRPC",topcv,True
AI/ML Engineer,CÔNG TY TRÁCH NHIỆM HỮU HẠN DIMERCO EXPRESS (VIỆT NAM),Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,"Python, Vue",topcv,True
UI/UX Designer,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ 7799 VIỆT NAM,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
Other,Công TY TNHH FLINTERS Việt Nam,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
Sales/Presales,Công ty cổ phần Onenet,Hanoi,2026-06-02,,,,Full-time,,1.0,CRM,topcv,True
Sales/Presales,NetNam Corp,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
Data Analyst,Công ty TNHH LTS Global Digital Services,Hanoi,2026-06-02,,,,Full-time,,0.0,,topcv,True
Fullstack/Software Engineer,Công ty Cổ Phần Giải Pháp Mạng Bạch Kim,Hanoi,2026-06-02,,,,Full-time,,0.0,,topcv,True
Business Analyst,CÔNG TY CỔ PHẦN CMC OPENAI,Hanoi,2026-06-02,,,,Full-time,,4.0,"SQL, API",topcv,True
Consultant,CÔNG TY TNHH TMDV CÔNG NGHỆ VPS,Ho Chi Minh City,2026-06-02,,,,Full-time,,0.0,,topcv,True
System/Network Admin,CÔNG TY CỔ PHẦN CHỨNG KHOÁN DẦU KHÍ (PSI),Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
Sales/Presales,CÔNG TY TNHH GIẢI PHÁP KINH DOANH THẾ HỆ MỚI VNNG,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
Project Manager,CÔNG TY CỔ PHẦN CMC OPENAI,Hanoi,2026-06-02,,,,Full-time,,4.0,,topcv,True
DevOps/Infra Engineer,CÔNG TY CỔ PHẦN CMC OPENAI,Hanoi,2026-06-02,,,,Full-time,,5.0,,topcv,True
Sales/Presales,Công ty TNHH sản xuất và thương mại Ninh Thanh,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True
Business Analyst,Công ty TNHH Sản xuất Thương mại Dịch vụ Xuất nhập khẩu PEX,Hanoi,2026-06-02,,,,Full-time,,2.0,"ERP, Power BI, tableau",topcv,True
Sales/Presales,CÔNG TY TNHH KỸ THUẬT THÔNG TIN JUNIWER VIỆT NAM,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
Project Manager,CÔNG TY CỔ PHẦN CÔNG NGHỆ ITEKO,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True
Mobile Developer,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ ZENIFY,Hanoi,2026-06-02,,,,Full-time,,4.0,"Git, React Native, CRM, CI/CD",topcv,True
Fullstack/Software Engineer,Edufit,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
Sales/Presales,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ HITEK,Ho Chi Minh City,2026-06-02,,,,Full-time,,3.0,,topcv,True
System/Network Admin,CÔNG TY TNHH GIẢI PHÁP DỮ LIỆU SÁNG TẠO,Ho Chi Minh City,2026-06-02,,,,Full-time,,5.0,,topcv,True
Other,CÔNG TY TNHH GIẢI PHÁP DỮ LIỆU SÁNG TẠO,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
Data Engineer,CÔNG TY CỔ PHẦN LYNKID,Hanoi,2026-06-02,,,,Full-time,,5.0,,topcv,True
AI/ML Engineer,Công Ty TNHH JOS,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
Security Engineer,Công ty Cổ phần MISA,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
Data Engineer,công ty cổ phần Data Impact,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True
UI/UX Designer,"VIET MINH GLOBAL .,JSC",Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
Embedded Engineer,Công ty cổ phần phần mềm nhúng NATA,Hanoi,2026-06-02,,,,Full-time,,2.0,C++,topcv,True
UI/UX Designer,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ THƯƠNG MẠI X COMM,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
UI/UX Designer,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ XUẤT NHẬP KHẨU QUÀ TẶNG HƯNG VIỆT PHÁT,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
ERP/CRM Specialist,CÔNG TY CỔ PHẦN PMAC,Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,,topcv,True
Other,CHI NHÁNH TẠI THÀNH PHỐ HÀ NỘI – CÔNG TY TNHH REERACOEN VIỆT NAM,Hanoi,2026-06-02,,,,Full-time,,5.0,,topcv,True
Embedded Engineer,CÔNG TY TNHH FEEL ENGINEERING VINA,Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,,topcv,True
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN DHNTECH VIỆT NAM,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
Business Analyst,Công ty Cổ phần Dịch vụ Tức Thời (Ahamove),Ho Chi Minh City,2026-06-02,,,,Full-time,,3.0,,topcv,True
Backend Developer,CÔNG TY CỔ PHẦN TƯ VẤN CÔNG NGHỆ NGS,Hanoi,2026-06-02,,,,Full-time,,5.0,,topcv,True
AI/ML Engineer,CÔNG TY CỔ PHẦN KHOÁNG SẢN VẬT LIỆU Á CỘNG,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,AI,topcv,True
Business Analyst,CÔNG TY CỔ PHẦN ICORP,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
Business Analyst,Công ty TNHH TM Thiên Thủy Mộc,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
Business Analyst,CÔNG TY TNHH CÔNG NGHỆ THÔNG TIN VÀ TRUYỀN THÔNG GTEL,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True
Backend Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ TECHLAB,Hanoi,2026-06-02,,,,Full-time,,1.0,"MongoDB, MySQL, PostgreSQL, Python, Node.js, BI, SDK",topcv,True
QA/Tester,CÔNG TY TNHH GT LINE Á CHÂU,Ho Chi Minh City,2026-06-02,,,,Full-time,,5.0,,topcv,True
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN IKAME GLOBAL,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
QA/Tester,BSS Group,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True
ERP/CRM Specialist,CHI NHÁNH TẠI THÀNH PHỐ HÀ NỘI – CÔNG TY TNHH REERACOEN VIỆT NAM,Hanoi,2026-06-02,,,,Full-time,,5.0,,topcv,True
Other,CÔNG TY TNHH BPO BLUENOVA SOLUTIONS,Ho Chi Minh City,2026-06-02,,,,Full-time,,3.0,,topcv,True
Backend Developer,CÔNG TY TNHH SOFTROAD,Hanoi,2026-06-02,,,,Full-time,,5.0,Java,topcv,True
Fullstack/Software Engineer,Công Ty TNHH QuestX,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
IT Support,Công ty CP Công Nghệ LKO Việt Nam,Hanoi,2026-06-02,,,,Full-time,,1.0,Excel,topcv,True
ERP/CRM Specialist,360 CORP,Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,ERP,topcv,True
ERP/CRM Specialist,Công ty Cổ phần Tập đoàn OSB,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True
Sales/Presales,CÔNG TY CỔ PHẦN ALLIEX VIỆT NAM,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
Sales/Presales,Công ty Cổ phần  Giải pháp Tech Vietnam,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
Solution Architect,CÔNG TY TNHH ALOHA CONSULTING GROUP,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True
Fullstack/Software Engineer,Công ty cổ phần tập đoàn công nghệ Quảng Ích,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
Fullstack/Software Engineer,Công ty Cổ phần Phần mềm Việt Quốc tế (VSII),Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
Project Manager,Công Ty TNHH MTV Viễn Thông Quốc Tế FPT,Ho Chi Minh City,2026-06-02,,,,Full-time,,5.0,,topcv,True
Fullstack/Software Engineer,Công ty cổ phần giải pháp First Trust Việt Nam,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True
Business Analyst,CÔNG TY TNHH MICROTEC VIỆT NAM,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True
UI/UX Designer,CÔNG TY TNHH NHA KHOA QUỐC TẾ PEARL SMILE,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
Sales/Presales,CÔNG TY TNHH A.N.F.A VIỆT NAM,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True
UI/UX Designer,CÔNG TY TNHH QUẢNG CÁO TRUYỀN THÔNG SỰ KIỆN FOCUS,Da Nang,2026-06-02,,,,Full-time,,1.0,,topcv,True
