job_title,company_name,location,posted_date,salary_min,salary_max,salary_currency,job_type,job_level,experience_required,skills,source,salary_missing
UI/UX Designer,HỘ KINH DOANH VIỆN PHUN XĂM MĂNG BEAUTY,Ho Chi Minh City,2026-05-06,12000000.0,16000000.0,VND,Full-time,Junior,1.0,,topcv,False
QA/Tester,Công ty cổ phần phần mềm ITSOL Holdings,Hanoi,2026-05-06,15000000.0,22000000.0,VND,Full-time,Junior,2.0,"SQL, API",topcv,False
Fullstack/Software Engineer,CÔNG TY TNHH TECHCARE,Hanoi,2026-05-06,10000000.0,30000000.0,VND,Full-time,Junior,1.0,SQL,topcv,False
UI/UX Designer,CÔNG TY CỔ PHẦN GOOD REVIEW SERVICE,Ho Chi Minh City,2026-05-06,18000000.0,,VND,Full-time,Junior,2.0,,topcv,False
Data Engineer,TỔNG CÔNG TY DỊCH VỤ SỐ VIETTEL - CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Hanoi,2026-05-06,,,,Full-time,Junior,1.0,"Python, Java, MongoDB, Redis, Elasticsearch, Kafka, AI",topcv,True
Blockchain Developer,TỔNG CÔNG TY DỊCH VỤ SỐ VIETTEL - CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Hanoi,2026-05-06,,,,Full-time,Mid,5.0,SQL,topcv,True
Other,Công ty TNHH City Ascom Việt Nam,Hanoi,2026-05-06,,75000000.0,VND,Full-time,Manager+,1.0,".NET, Java",topcv,False
Frontend Developer,CÔNG TY TNHH TECHCARE,Hanoi,2026-05-06,20000000.0,40000000.0,VND,Full-time,Mid,3.0,"Javascript, Java, Vue, Git, HTML, CSS, Tailwind",topcv,False
Mobile Developer,Công ty TNHH Volio Việt Nam,Hanoi,2026-05-06,25000000.0,30000000.0,VND,Full-time,Junior,2.0,"Swift, CI/CD, REST, API, iOS",topcv,False
System/Network Admin,CÔNG TY TNHH GIẢI PHÁP DỮ LIỆU SÁNG TẠO,Ho Chi Minh City,2026-05-06,25000000.0,35000000.0,VND,Full-time,Mid,5.0,"VPN, Firewall, Security, VMware, Project Management",topcv,False
Business Analyst,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Hanoi,2026-05-06,,,,Full-time,Intern,1.0,,topcv,True
IT Support,CÔNG TY TNHH EAERA VIỆT NAM,Hanoi,2026-05-06,,,,Full-time,Junior,2.0,"Azure, Powershell, Python, Docker, AWS, GCP, CI/CD, DevOps, Linux, Excel, Networking, VPN, Security",topcv,True
Frontend Developer,CÔNG TY CỔ PHẦN I-SOFT,Ho Chi Minh City,2026-05-06,12000000.0,25000000.0,VND,Full-time,Junior,2.0,"C#, Elasticsearch, Javascript, SQL Server, React, Docker, Kubernetes, CI/CD, Java, .NET, ASP.NET, SQL, PostgreSQL, Git, REST, Microservices, HTML, CSS, API",topcv,False
QA/Tester,CÔNG TY TNHH CÔNG NGHỆ VÀ DỊCH VỤ THUẾ TAXNET,Hanoi,2026-05-06,10000000.0,22000000.0,VND,Full-time,Junior,2.0,"Python, Java, JavaScript, SQL",topcv,False
System/Network Admin,CÔNG TY CỔ PHẦN CHỨNG KHOÁN NGÂN HÀNG CÔNG THƯƠNG VIỆT NAM,Hanoi,2026-05-06,,,,Full-time,Junior,1.0,"SQL, Linux, API",topcv,True
AI/ML Engineer,Công Ty TNHH LG CNS VIỆT NAM,Hanoi,2026-05-06,,,,Full-time,Mid,4.0,"Python, Java, Spring, Spring Boot, Docker, Kubernetes, SQL, PostgreSQL, MySQL, Git, REST, Microservices, AI, API, Security, Jira, Confluence",topcv,True
Product Manager/Owner,Công ty CP Kinh doanh F88,Hanoi,2026-05-06,,,,Full-time,Mid,5.0,,topcv,True
System/Network Admin,Công ty CP Kinh doanh F88,Hanoi,2026-05-06,20000000.0,30000000.0,VND,Full-time,Mid,3.0,"AWS, SQL, MySQL, Agile, Scrum",topcv,False
AI/ML Engineer,Công ty cổ phần phần mềm ITSOL Holdings,Hanoi,2026-05-06,18000000.0,25000000.0,VND,Full-time,Junior,2.0,"Python, Docker, Kubernetes, SQL, NoSQL, Machine Learning, Deep Learning, AI, NLP, TensorFlow, PyTorch, Pandas, NumPy, API",topcv,False
Mobile Developer,CÔNG TY CỔ PHẦN INTRUST,Hanoi,2026-05-06,,,,Full-time,Junior,2.0,"Kotlin, Swift, React Native, Flutter, Rust, React, REST, Microservices, API, iOS",topcv,True
Fullstack/Software Engineer,Edufit,Hanoi,2026-05-06,,,,Part-time,Junior,1.0,"Python, HTML",topcv,True
Fullstack/Software Engineer,CTY TNHH PHẦN MỀM JDI,Hanoi,2026-05-06,20000000.0,25000000.0,VND,Full-time,Senior,3.0,"Java, JavaScript, Angular, .NET, ASP.NET, SQL, NoSQL, MongoDB, MySQL, AI, HTML, CSS, API",topcv,False
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN KINH DOANH BẤT ĐỘNG SẢN MAYHOMES,Hanoi,2026-05-06,20000000.0,25000000.0,VND,Full-time,Mid,3.0,"Python, Java, JavaScript, Vue, Django, Flask, FastAPI, Docker, CI/CD, PostgreSQL, MySQL, Git, REST, HTML, CSS, Security, ERP, CRM",topcv,False
Backend Developer,Công ty Cổ phần Xây dựng và Lắp đặt Viễn thông,Hanoi,2026-05-06,,,,Full-time,Mid,4.0,"Python, Java, JavaScript, Docker, CI/CD, SQL, MySQL, Redis, Linux, REST, AI, HTML, CSS, API, OAuth, JWT",topcv,True
Backend Developer,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Hanoi,2026-05-06,,,,Full-time,Mid,3.0,"C#, Java, Javascript, OOP, Swift, Flutter, Kotlin, CI/CD, PHP, React, Angular, .NET, Docker, Kubernetes, Microservices, AI, HTML, CSS, API",topcv,True
Mobile Developer,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ ZENIFY,Hanoi,2026-05-06,,40000000.0,VND,Full-time,Mid,4.0,"Git, React Native, CRM, CI/CD, React, REST, AI",topcv,False
Embedded Engineer,TRUNG TÂM KỸ THUẬT MITSUBA VIỆT NAM,Ho Chi Minh City,2026-05-06,,,,Full-time,Intern,0.0,Excel,topcv,True
System/Network Admin,CÔNG TY CỔ PHẦN TẬP ĐOÀN MASTERISE,Hanoi,2026-05-06,,,,Full-time,Junior,1.0,"Go, Jira, Confluence",topcv,True
Data Engineer,Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam,Hanoi,2026-05-06,20000000.0,30000000.0,VND,Full-time,Mid,3.0,"Power BI, SQL, Tableau, CRM",topcv,False
Mobile Developer,Công ty Cổ phần Công nghệ Tài chính Goline,Hanoi,2026-05-06,18000000.0,,VND,Full-time,Junior,2.0,"Git, Flutter, Figma, REST, React, Java, Spring, Spring Boot, AI, API",topcv,False
Frontend Developer,Công ty Cổ phần Công nghệ Tài chính Goline,Hanoi,2026-05-06,,,,Full-time,Junior,2.0,"Git, React, Figma, Tailwind, Java, Flutter, Spring Boot, CI/CD, Spring, AI, CSS, API",topcv,True
QA/Tester,Công ty Cổ phần EverFlow,Hanoi,2026-05-06,,15000000.0,VND,Full-time,Fresher,0.0,Agile,topcv,False
UI/UX Designer,Công ty TNHH Thương Mại và Dịch vụ Beauty Holic,Hanoi,2026-05-06,15000000.0,20000000.0,VND,Full-time,Junior,1.0,,topcv,False
QA/Tester,CÔNG TY TNHH ALCHEMY TECHNOLOGIES,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,3.0,,topcv,True
Backend Developer,Công ty Cổ phần Công nghệ Tài chính Goline,Hanoi,2026-05-06,,,,Full-time,Junior,2.0,"Git, Oracle, PostgreSQL, Redis, kafka, Spring Boot, REST, NoSQL, Docker, Kubernetes, React, Flutter, Java, Spring, DevOps, Microservices, AI, API",topcv,True
Other,CÔNG TY CỔ PHẦN DỊCH VỤ CÀ PHÊ CAO NGUYÊN - HIGHLAND COFFEE SERVICE JSC,Ho Chi Minh City,2026-05-06,,,,Full-time,Junior,1.0,Networking,topcv,True
Fullstack/Software Engineer,Công Ty TNHH LG CNS VIỆT NAM,Hanoi,2026-05-06,,,,Full-time,Mid,5.0,"Java, JavaScript, TypeScript, Spring, Spring Boot, Kubernetes, AWS, GCP, CI/CD, SQL, PostgreSQL, MySQL, Git, REST, HTML, CSS, Security, Jira, Confluence",topcv,True
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ KIOTVIET,Hanoi,2026-05-06,15000000.0,30000000.0,VND,Full-time,Junior,1.0,,topcv,False
Business Analyst,CÔNG TY CỔ PHẦN INTRUST,Hanoi,2026-05-06,,,,Full-time,Senior,4.0,"Rust, Jira, Confluence",topcv,True
Security Engineer,Công Ty TNHH LG CNS VIỆT NAM,Hanoi,2026-05-06,,,,Full-time,Junior,1.0,"Python, VPN, firewall, Bash, Go, AWS, GCP, CI/CD, DevOps, REST, API, iOS, Android, Security",topcv,True
UI/UX Designer,CÔNG TY CỔ PHẦN ĐẦU TƯ Ô TÔ HẢI ÂU,Hanoi,2026-05-06,15000000.0,20000000.0,VND,Full-time,Fresher,0.0,"Photoshop, AI",topcv,False
Business Analyst,CÔNG TY CỔ PHẦN PHÁT TRIỂN BẤT ĐỘNG SẢN VĂN PHÚ,Hanoi,2026-05-06,,,,Full-time,Mid,5.0,"AI, API, ERP, CRM, PMP",topcv,True
UI/UX Designer,CÔNG TY TNHH ĐẦU TƯ GIÁO DỤC MAPUNI,Hanoi,2026-05-06,10000000.0,18000000.0,VND,Full-time,Junior,1.0,,topcv,False
UI/UX Designer,Công ty cổ phần Zemmer Việt Nam,Hanoi,2026-05-06,13000000.0,18000000.0,VND,Full-time,Junior,1.0,,topcv,False
Frontend Developer,Công ty Cổ Phần Bản Viên,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,5.0,"CSS, HTML, React, Angular, Javascript, TypeScript, Java, AI, Tailwind, Excel, API",topcv,True
AI/ML Engineer,Công ty TNHH THƯ VIỆN PHÁP LUẬT,Ho Chi Minh City,2026-05-06,36000000.0,72000000.0,VND,Full-time,Mid,3.0,"Python, NLP, Machine Learning, AI, API",topcv,False
Consultant,TỔNG CÔNG TY VIỄN THÔNG VIETTEL-CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Hanoi,2026-05-06,,,,Full-time,Junior,1.0,"SQL, Power BI, Tableau",topcv,True
Fullstack/Software Engineer,VNPT Technology - Công ty Cổ phần Công nghệ Công nghiệp Bưu chính viễn thông,Hanoi,2026-05-06,,,,Full-time,Junior,2.0,"Java, Express, Git, Linux, Excel, iOS, Android, Jira",topcv,True
Data Analyst,CÔNG TY CỔ PHẦN THƯƠNG MẠI JDD VIỆT NAM,Hanoi,2026-05-06,,,,Full-time,Junior,1.0,"SQL, Python, Docker, GCP, Power BI, Excel, API",topcv,True
IT Manager,CÔNG TY CỔ PHẦN ĐẦU TƯ BẤT ĐỘNG SẢN HP GROUP,Hanoi,2026-05-06,,,,Full-time,Manager+,5.0,"AI, CRM",topcv,True
Sales/Presales,CÔNG TY TNHH CYBERLOGITEC VIỆT NAM,Ho Chi Minh City,2026-05-06,30000000.0,,VND,Full-time,Mid,5.0,"AI, Excel, SAP, Networking, ERP",topcv,False
Backend Developer,Công ty TNHH Smartbooks,Hanoi,2026-05-06,,37500000.0,VND,Full-time,Junior,1.0,"Java, Spring, Spring Boot, Docker, Kubernetes, CI/CD, DevOps, NoSQL, PostgreSQL, Redis, Kafka, Git, Agile, Scrum, REST, Microservices, AI, API, Flutter, ERP, CRM",topcv,False
Backend Developer,CÔNG TY CỔ PHẦN SỞ GIAO DỊCH HÀNG HÓA VIỆT NAM,Hanoi,2026-05-06,,,,Full-time,Junior,2.0,"Python, Java, React, .NET, Docker, SQL, MongoDB, Linux, Flutter",topcv,True
Project Manager,CÔNG TY CỔ PHẦN CMC OPENAI,Hanoi,2026-05-06,50000000.0,60000000.0,VND,Full-time,Manager+,4.0,"Go, Agile, Scrum, AI, Jira",topcv,False
Other,CÔNG TY CỔ PHẦN WOAY,Ho Chi Minh City,2026-05-06,18000000.0,,VND,Full-time,Junior,2.0,,topcv,False
Sales/Presales,CÔNG TY TNHH LOOP TECHNOLOGIES,Ho Chi Minh City,2026-05-06,15000000.0,30000000.0,VND,Full-time,Junior,1.0,"AI, Excel, CRM",topcv,False
Sales/Presales,CÔNG TY CỔ PHẦN ALLIEX VIỆT NAM,Ho Chi Minh City,2026-05-06,20000000.0,30000000.0,VND,Full-time,Fresher,0.0,,topcv,False
Project Manager,Công ty cổ phần chứng khoán VPS,Hanoi,2026-05-06,,,,Full-time,Mid,5.0,"PMP, Rust, Kubernetes, DevOps, Scrum, AI, Security, Project Management",topcv,True
Project Manager,CÔNG TY CỔ PHẦN CÔNG NGHỆ EDUFY,Hanoi,2026-05-06,,40000000.0,VND,Full-time,Manager+,2.0,"Agile, Jira, Scrum, AI, Project Management, PMP",topcv,False
Sales/Presales,CHI NHÁNH CÔNG TY TNHH KDDI VIỆT NAM TẠI THÀNH PHỐ HỒ CHÍ MINH,Ho Chi Minh City,2026-05-06,,20000000.0,VND,Full-time,Junior,2.0,,topcv,False
AI/ML Engineer,ORBRO Inc.,Hanoi,2026-05-06,,,,Full-time,Mid,5.0,"AI, Computer Vision, Python, TensorFlow, PyTorch",topcv,True
Business Analyst,CÔNG TY TNHH DAOUKIWOOM INNOVATION,Ho Chi Minh City,2026-05-06,25000000.0,28000000.0,VND,Full-time,Junior,2.0,"Excel, Project Management",topcv,False
Mobile Developer,Công ty Cổ Phần Đầu tư Công nghệ Trip,Hanoi,2026-05-06,15000000.0,30000000.0,VND,Full-time,Junior,1.0,AI,topcv,False
Business Analyst,Công ty cổ phần chứng khoán FPT,Hanoi,2026-05-06,,,,Full-time,Junior,2.0,"SQL, Agile, AI",topcv,True
UI/UX Designer,CÔNG TY TNHH PFAM,Ho Chi Minh City,2026-05-06,10000000.0,20000000.0,VND,Full-time,Junior,1.0,,topcv,False
Sales/Presales,CÔNG TY CỔ PHẦN SMARTSCALE,Ho Chi Minh City,2026-05-06,,,,Full-time,Junior,1.0,,topcv,True
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN CMC OPENAI,Hanoi,2026-05-06,,45000000.0,VND,Full-time,Mid,5.0,"Java, OOP, Python, Go, CI/CD, REST, Design Patterns, Node.js, gRPC, DevOps, SQL, NoSQL, AI, API",topcv,False
System/Network Admin,CÔNG TY TNHH ATEC SYSTEM VIỆT NAM,Other,2026-05-06,,,,Full-time,Fresher,0.0,,topcv,True
UI/UX Designer,Công ty TNHH Thương mại và Truyền thông Lê Gia,Hanoi,2026-05-06,12000000.0,,VND,Full-time,Junior,1.0,AI,topcv,False
Business Analyst,CÔNG TY CỔ PHẦN CMC OPENAI,Hanoi,2026-05-06,,35000000.0,VND,Full-time,Mid,4.0,"SQL, API, AI",topcv,False
Backend Developer,ORBRO Inc.,Hanoi,2026-05-06,,,,Full-time,Mid,5.0,"Websocket, AI, Python, Docker, Kubernetes, Redis, Kafka, Git, Linux, API",topcv,True
DevOps/Infra Engineer,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ ZENIFY,Hanoi,2026-05-06,,40000000.0,VND,Full-time,Mid,3.0,"Agile, Linux, MongoDB, Redis, Docker, Devops, CI/CD, MySQL, Elasticsearch, AI, Networking",topcv,False
Security Engineer,Công ty Cổ phần Chứng khoán Phú Hưng,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,3.0,"VPN, Networking, firewall, Cybersecurity, SQL, PostgreSQL, Linux, API, Security",topcv,True
Security Engineer,Công ty Văn hóa và Truyền thông 1980Books,Hanoi,2026-05-06,,,,Full-time,Junior,1.0,"SQL, MySQL, Redis, Linux, API, Firewall, VPN, Security, ERP",topcv,True
Backend Developer,Công ty TNHH Công nghệ và Truyền thông VNDitech,Hanoi,2026-05-06,,27000000.0,VND,Full-time,Mid,3.0,"Java, Spring, Spring Boot, Docker, Kubernetes, CI/CD, DevOps, SQL, NoSQL, PostgreSQL, Redis, Kafka, RabbitMQ, Agile, Scrum, REST, GraphQL, Microservices, API, OAuth, JWT, Security",topcv,False
Sales/Presales,CÔNG TY CỔ PHẦN WOAY,Ho Chi Minh City,2026-05-06,13000000.0,40000000.0,VND,Full-time,Junior,2.0,,topcv,False
UI/UX Designer,CÔNG TY TNHH DAOUKIWOOM INNOVATION,Ho Chi Minh City,2026-05-06,8000000.0,12000000.0,VND,Full-time,Junior,1.0,"Photoshop, Excel",topcv,False
AI/ML Engineer,CÔNG TY CỔ PHẦN SCUTI,Hanoi,2026-05-06,,40000000.0,VND,Full-time,Mid,3.0,"Python, Tensorflow, Pytorch, Computer Vision, OpenCV, AWS, Azure, GCP, Machine Learning, Deep Learning, AI, API",topcv,False
QA/Tester,Công ty TNHH Công nghệ và Truyền thông VNDitech,Hanoi,2026-05-06,,25000000.0,VND,Full-time,Junior,2.0,"SQL, API, MySQL",topcv,False
AI/ML Engineer,Công ty cổ phần chứng khoán FPT,Hanoi,2026-05-06,,,,Full-time,Junior,1.0,"Python, Machine Learning, Docker, AWS, Azure, Git, AI, TensorFlow, PyTorch",topcv,True
Data Engineer,Công ty TNHH THƯ VIỆN PHÁP LUẬT,Ho Chi Minh City,2026-05-06,36000000.0,86000000.0,VND,Full-time,Junior,2.0,"Python, DevOps, SQL, Kafka, AI",topcv,False
Security Engineer,CÔNG TY CỔ PHẦN TIN HỌC MI MI,Hanoi,2026-05-06,,,,Full-time,Junior,2.0,Security,topcv,True
UI/UX Designer,CÔNG TY CỔ PHẦN GIẢI PHÁP TỰ ĐỘNG HOÁ ASTECH,Hanoi,2026-05-06,10000000.0,25000000.0,VND,Full-time,Fresher,0.0,,topcv,False
Other,Công ty TNHH Esoft Vietnam,Hanoi,2026-05-06,,,,Full-time,Mid,4.0,"Go, REST, Networking, CRM",topcv,True
System/Network Admin,CÔNG TY CỔ PHẦN CHỨNG KHOÁN DẦU KHÍ (PSI),Hanoi,2026-05-06,,,,Full-time,Junior,2.0,"Firewall, VPN, Security, Active Directory, VMware",topcv,True
DevOps/Infra Engineer,CÔNG TY TNHH DIGI-TEXX,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,5.0,"Gitlab Ci, DevOps, Kubernetes, Docker, Azure, Terraform, Ansible, Jenkins, CI/CD, MongoDB, PostgreSQL, Linux, API, Security",topcv,True
Backend Developer,CÔNG TY TNHH SOFTROAD,Hanoi,2026-05-06,20000000.0,45000000.0,VND,Full-time,Junior,2.0,"Java, Spring, Spring Boot",topcv,False
Backend Developer,CÔNG TY TNHH SOONEST EXPRESS (VIETNAM),Hanoi,2026-05-06,,,,Full-time,Junior,2.0,".NET, C#, CSS, HTML, Javascript, JQuery, SQL, Bootstrap, AI, Java, ASP.NET",topcv,True
Game Developer,CÔNG TY TNHH VLAST VIỆT NAM,Ho Chi Minh City,2026-05-06,10000000.0,30000000.0,VND,Full-time,Junior,1.0,,topcv,False
Sales/Presales,Công ty cổ phần Công nghệ thông tin Phú Minh (Phú Minh Teck),Hanoi,2026-05-06,20000000.0,30000000.0,VND,Full-time,Junior,2.0,,topcv,False
Sales/Presales,CÔNG TY TNHH GIẢI PHÁP KINH DOANH THẾ HỆ MỚI VNNG,Hanoi,2026-05-06,13000000.0,20000000.0,VND,Full-time,Junior,1.0,,topcv,False
Other,CÔNG TY TNHH VLAST VIỆT NAM,Ho Chi Minh City,2026-05-06,20000000.0,35000000.0,VND,Full-time,Fresher,0.0,,topcv,False
Fullstack/Software Engineer,CÔNG TY TNHH SOLPAC VIỆT NAM,Hanoi,2026-05-06,,,,Full-time,Junior,2.0,,topcv,True
Consultant,CÔNG TY TNHH MODERN SYSTEM VN,Other,2026-05-06,40000000.0,,VND,Full-time,Junior,1.0,,topcv,False
DevOps/Infra Engineer,CÔNG TY CỔ PHẦN CMC OPENAI,Hanoi,2026-05-06,,50000000.0,VND,Full-time,Mid,5.0,"GitLab CI, Jenkins, ArgoCD, Docker, Grafana, GCP, Python, Go, Kubernetes, AWS, Azure, Terraform, Ansible, CI/CD, DevOps, Microservices, Machine Learning, AI",topcv,False
Sales/Presales,CÔNG TY CỔ PHẦN TRUYỀN THÔNG LUẬT VIỆT NAM,Hanoi,2026-05-06,15000000.0,50000000.0,VND,Full-time,Junior,1.0,AI,topcv,False
System/Network Admin,CÔNG TY TNHH TÍCH HỢP HỆ THỐNG NHT,Hanoi,2026-05-06,,25000000.0,VND,Full-time,Junior,1.0,"AWS, Azure, Linux, AI, VMware",topcv,False
Consultant,Công Ty TNHH CNLGAMING,Ho Chi Minh City,2026-05-06,7000000.0,12000000.0,VND,Full-time,Fresher,0.0,,topcv,False
Sales/Presales,NetNam Corp,Hanoi,2026-05-06,,,,Full-time,Junior,2.0,Excel,topcv,True
UI/UX Designer,CÔNG TY CỔ PHẦN ALPHA INNOVATION,Hanoi,2026-05-06,13000000.0,15000000.0,VND,Full-time,Junior,2.0,Photoshop,topcv,False
Consultant,CÔNG TY TNHH TMDV CÔNG NGHỆ VPS,Ho Chi Minh City,2026-05-06,7000000.0,30000000.0,VND,Full-time,Fresher,0.0,,topcv,False
Fullstack/Software Engineer,Công ty Cổ phần 1OFFICE,Hanoi,2026-05-06,30000000.0,60000000.0,VND,Full-time,Mid,3.0,"ERP, CRM",topcv,False
System/Network Admin,Công ty TNHH Vinahost,Hanoi,2026-05-06,,,,Full-time,Junior,1.0,,topcv,True
Backend Developer,Công ty CP XNK Tiên Phong VN,Hanoi,2026-05-06,30000000.0,60000000.0,VND,Full-time,Manager+,5.0,".NET, Docker, Azure, CI/CD, DevOps, Kafka, RabbitMQ, Linux, REST, Microservices, API",topcv,False
UI/UX Designer,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ THƯƠNG MẠI X COMM,Hanoi,2026-05-06,12000000.0,15000000.0,VND,Full-time,Junior,2.0,,topcv,False
Sales/Presales,TỔNG CÔNG TY VIỄN THÔNG VIETTEL-CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Ho Chi Minh City,2026-05-06,,,,Full-time,Junior,1.0,"SQL, Power BI, Tableau",topcv,True
Sales/Presales,Công ty TNHH sản xuất và thương mại Ninh Thanh,Hanoi,2026-05-06,75000000.0,100000000.0,VND,Full-time,Mid,3.0,"Security, Cybersecurity, CRM",topcv,False
IT Manager,CÔNG TY TNHH FFSHOP GAMING,Hanoi,2026-05-06,,,,Full-time,Manager+,5.0,"ERP, Security, Java, Javascript, JQuery, Lua, MongoDB, MySQL, Nginx, Node.js, NoSQL, Python, SQL, SQL Server, Websocket",topcv,True
UI/UX Designer,CÔNG TY TNHH THỜI TRANG ADAM,Hanoi,2026-05-06,12000000.0,15000000.0,VND,Full-time,Senior,3.0,,topcv,False
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN GIẢI PHÁP CHUỖI CUNG ỨNG SMARTLOG,Hanoi,2026-05-06,11000000.0,25000000.0,VND,Full-time,Junior,1.0,"CRM, Project Management",topcv,False
System/Network Admin,CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM NASANI,Other,2026-05-06,4000000.0,10000000.0,VND,Full-time,Intern,0.0,"ERP, CRM",topcv,False
System/Network Admin,CÔNG TY CỔ PHẦN ĐÁ GRANITE & MARBLE TỰ NHIÊN THIÊN SƠN,Hanoi,2026-05-06,20000000.0,30000000.0,VND,Full-time,Mid,5.0,,topcv,False
Sales/Presales,Công ty Cổ phần Giải pháp Phần mềm Biplus Việt Nam,Hanoi,2026-05-06,,,,Full-time,Junior,2.0,"Agile, Scrum, Salesforce, CRM, Jira, Confluence",topcv,True
Consultant,CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM NASANI,Ho Chi Minh City,2026-05-06,6000000.0,15000000.0,VND,Full-time,Fresher,0.0,,topcv,False
UI/UX Designer,CÔNG TY CỔ PHẦN TRANG TRÍ NỘI THẤT AMI VIỆT NAM,Hanoi,2026-05-06,15000000.0,20000000.0,VND,Full-time,Junior,1.0,Excel,topcv,False
Other,Công ty Cổ Phần Base Enterprise,Hanoi,2026-05-06,,,,Full-time,Junior,1.0,,topcv,True
System/Network Admin,CÔNG TY TNHH CÔNG NGHỆ CAO MICRO ONE,Hanoi,2026-05-06,15000000.0,30000000.0,VND,Full-time,Fresher,0.0,,topcv,False
