job_title,company_name,location,posted_date,salary_min,salary_max,salary_currency,job_type,job_level,experience_required,skills,source,salary_missing
Blockchain Developer,Nexsoft Technology,Ho Chi Minh City,2026-05-04,,,,Full-time,Mid,5.0,,careerviet,True
System/Network Admin,NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),Hanoi,,,,,Full-time,Mid,3.0,,careerviet,True
Consultant,Công ty TNHH PNK,Hanoi,2026-05-04,30000000.0,40000000.0,VND,Full-time,Junior,2.0,"Linux, Firewall, VMware",careerviet,False
Business Analyst,Tổng Công Ty Chuyển Phát Nhanh Bưu Điện,Hanoi,,,,,Full-time,Junior,1.0,"SQL, Agile, Scrum, API, Figma, Jira, Confluence",careerviet,True
Sales/Presales,CÔNG TY TNHH CÔNG NGHỆ HUAWEI VIỆT NAM,Ho Chi Minh City,2026-05-04,18000000.0,50000000.0,VND,Full-time,Fresher,,Go,careerviet,False
AI/ML Engineer,Ngân Hàng TMCP Quân Đội,Hanoi,,,,,Part-time,Intern,1.0,,careerviet,True
AI/ML Engineer,CÔNG TY TNHH ALCHERA VIỆT NAM,Ho Chi Minh City,2026-05-04,6800000.0,10000000.0,VND,Full-time,Fresher,,,careerviet,False
AI/ML Engineer,DIGI-TEXX Vietnam,Ho Chi Minh City,2026-05-04,,,,Full-time,Mid,5.0,,careerviet,True
AI/ML Engineer,Dai-ichi Life Việt Nam,Ho Chi Minh City,2026-05-04,,,,Full-time,Senior,3.0,"SQL, Machine Learning, AI, Excel",careerviet,True
Data Analyst,Tổng Công Ty Chuyển Phát Nhanh Bưu Điện,Hanoi,2026-05-03,,,,Full-time,Mid,3.0,,careerviet,True
System/Network Admin,CÔNG TY CỔ PHẦN CÔNG NGHỆ 3S TOÀN CẦU,Hanoi,2026-05-03,,,,Full-time,Mid,3.0,,careerviet,True
Solution Architect,Công ty TNHH Viettel - CHT,Hanoi,2026-05-02,,,,Full-time,Mid,3.0,,careerviet,True
Other,Tổng Công ty Cổ phần Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam (BIC),Hanoi,2026-05-01,,,,Full-time,Senior,3.0,,careerviet,True
IT Manager,NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),Hanoi,2026-04-30,,,,Full-time,Junior,1.0,"Python, SQL",careerviet,True
Frontend Developer,Công Ty Cổ Phần Giải Pháp Cơ Điện MES,Other,2026-04-29,20000000.0,25000000.0,VND,Full-time,Senior,2.0,,careerviet,False
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN GIẢI PHÁP DOANH NGHIỆP TOÀN CẦU,Ho Chi Minh City,2026-04-29,,,,Full-time,Junior,2.0,SAP,careerviet,True
IT Support,CÔNG TY TNHH SOLUM VINA HCMC,Hanoi,2026-04-26,,,,Full-time,Junior,1.0,,careerviet,True
Data Analyst,Ngân Hàng TMCP Quốc Dân (NCB),Hanoi,2026-04-25,,,,Full-time,Mid,3.0,,careerviet,True
Project Manager,Ngân Hàng TMCP Quốc Dân (NCB),Hanoi,2026-04-25,,,,Full-time,Manager+,7.0,,careerviet,True
System/Network Admin,NGÂN HÀNG TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN VIỆT NAM HIỆN ĐẠI,Hanoi,2026-04-23,,,,Full-time,Mid,3.0,,careerviet,True
System/Network Admin,CÔNG TY TNHH DU LỊCH HT GROUP,Ho Chi Minh City,2026-04-23,,,,Full-time,Fresher,,,careerviet,True
Sales/Presales,Công ty Cổ phần IPOS.vn,Hanoi,2026-04-14,15000000.0,30000000.0,VND,Full-time,Fresher,,,careerviet,False
Data Analyst,BVBank - Ngân hàng Bản Việt,Ho Chi Minh City,2026-04-14,,,,Full-time,Mid,3.0,,careerviet,True
Fullstack/Software Engineer,Công Ty Cổ Phần Xây Dựng CDC,Hanoi,2026-04-10,,,,Full-time,Junior,2.0,"Go, SAP, ERP",careerviet,True
Consultant,VĂN PHÒNG ĐẠI DIỆN TỔNG CÔNG TY PHÁT TRIỂN ĐÔ THỊ KINH BẮC-CTCP TẠI THÀNH PHỐ HỒ CHÍ MINH,Ho Chi Minh City,,,,,Full-time,Mid,3.0,SAP,careerviet,True
Security Engineer,NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),Hanoi,2026-04-09,,,,Full-time,Junior,2.0,,careerviet,True
ERP/CRM Specialist,CÔNG TY CỔ PHẦN CÔNG NGHỆ CITEK,Hanoi,2026-05-07,25000000.0,75000000.0,VND,Full-time,Mid,3.0,SAP,careerviet,False
System/Network Admin,Công Ty Quản Lý Nợ Và Khai Thác Tài Sản - Ngân Hàng TMCP Quân Đội,Hanoi,2026-05-06,15000000.0,30000000.0,VND,Full-time,Junior,2.0,,careerviet,False
System/Network Admin,Công ty TNHH SX TM ĐT Nhôm AN LẬP PHÁT,Ho Chi Minh City,2026-05-06,,,,Full-time,Junior,2.0,"CRM, ERP",careerviet,True
ERP/CRM Specialist,CÔNG TY TNHH SẢN XUẤT PHOENIX CONTACT,Other,2026-05-05,,,,Full-time,Junior,2.0,,careerviet,True
System/Network Admin,Techtronic Industries Vietnam Manufacturing Company Limited,Other,2026-05-05,,,,Full-time,Mid,3.0,,careerviet,True
Solution Architect,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hanoi,2026-05-05,,,,Full-time,Senior,5.0,"Kubernetes, AWS, Azure, API",careerviet,True
System/Network Admin,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hanoi,2026-05-05,,,,Full-time,Senior,3.0,"Kubernetes, AWS, Azure, ERP, CRM",careerviet,True
IT Manager,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hanoi,2026-05-05,,,,Full-time,Senior,5.0,Security,careerviet,True
AI/ML Engineer,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN DỊCH VỤ TRUYỀN THÔNG BIN,Ho Chi Minh City,2026-05-04,,,,Full-time,Junior,1.0,"Python, Java, JavaScript, AI, Tableau, Salesforce, CRM",careerviet,True
DevOps/Infra Engineer,Ngân Hàng TMCP Tiên Phong (TPBank),Hanoi,2026-05-03,30000000.0,60000000.0,VND,Full-time,Senior,3.0,,careerviet,False
Business Analyst,Ngân Hàng TMCP Tiên Phong (TPBank),Hanoi,2026-05-03,30000000.0,60000000.0,VND,Full-time,Mid,3.0,,careerviet,False
Other,Ngân Hàng TMCP Tiên Phong (TPBank),Hanoi,2026-05-03,30000000.0,60000000.0,VND,Full-time,Mid,3.0,"Java, .NET, SQL, CRM",careerviet,False
Product Manager/Owner,Công Ty CP Chứng Khoán VNDIRECT,Hanoi,2026-05-01,,,,Full-time,Junior,2.0,"Python, Excel, Figma",careerviet,True
Data Engineer,Tổng Công ty Cổ phần Bảo hiểm Quân đội (MIC),Hanoi,2026-05-01,,,,Full-time,Junior,1.0,"Python, SQL",careerviet,True
Security Engineer,Công ty CP Giáo dục Quốc tế Việt Úc,Ho Chi Minh City,2026-04-30,,,,Full-time,Mid,3.0,"Excel, Security, Cybersecurity",careerviet,True
Backend Developer,Công ty Cổ phần Masscom Việt Nam,Hanoi,2026-04-30,15000000.0,22000000.0,VND,Full-time,Junior,2.0,"Node.js, DevOps, MongoDB, MySQL, REST, Microservices, API",careerviet,False
System/Network Admin,CÔNG TY TNHH ĐIỆN KHÍ QUỐC QUANG (VIỆT NAM),Da Nang,2026-04-29,,,,Full-time,Mid,3.0,"React, Spring, Docker, SQL, MySQL, Redis, Linux, ERP",careerviet,True
AI/ML Engineer,CÔNG TY TNHH TƯ VẤN GANESHAID,Hanoi,2026-04-29,,,,Full-time,Mid,3.0,AI,careerviet,True
Security Engineer,Nova Service Group - Công ty Cổ phần Tập đoàn Nova Services,Ho Chi Minh City,2026-04-27,,,,Full-time,Senior,7.0,,careerviet,True
Backend Developer,Chương trình Học viện Công nghệ BKACAD,Hanoi,2026-04-17,,,,Full-time,Junior,2.0,"C++, Git, Linux",careerviet,True
Consultant,CÔNG TY CỔ PHẦN CÔNG NGHỆ 3S TOÀN CẦU,Hanoi,2026-05-07,,,,Full-time,Mid,3.0,,careerviet,True
Sales/Presales,CÔNG TY CỔ PHẦN CÔNG NGHỆ 3S TOÀN CẦU,Hanoi,2026-05-07,,,,Full-time,Mid,3.0,,careerviet,True
Other,CÔNG TY CỔ PHẦN VIOT ENERGY EFFICIENCY PLATFORM,Ho Chi Minh City,2026-05-07,,,,Full-time,Junior,1.0,,careerviet,True
Sales/Presales,Vietmap - Công ty Cổ phần Ứng Dụng Bản Đồ Việt,Ho Chi Minh City,2026-05-07,12000000.0,30000000.0,VND,Full-time,Junior,1.0,,careerviet,False
Consultant,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HQG,Hanoi,2026-05-07,,,,Full-time,Junior,1.0,,careerviet,True
Sales/Presales,Công Ty Cổ phần Hệ thống Công Nghệ Hoàng Hải,Ho Chi Minh City,2026-05-07,,,,Full-time,Junior,2.0,,careerviet,True
Security Engineer,Công ty Cổ phần Đầu tư Kỹ thuật Số Việt (VDI),Hanoi,2026-05-07,,35000000.0,VND,Full-time,Junior,1.0,,careerviet,False
Sales/Presales,IDC Group,Hanoi,2026-05-07,,,,Full-time,Mid,5.0,,careerviet,True
Solution Architect,CÔNG TY CỔ PHẦN TƯ VẤN VÀ QUẢN LÝ XÂY DỰNG BTECH SOLUTIONS,Ho Chi Minh City,2026-05-07,,,,Full-time,Mid,5.0,,careerviet,True
System/Network Admin,"OMV Co., Ltd",Other,2026-05-07,,,,Full-time,Mid,3.0,,careerviet,True
System/Network Admin,Ngân Hàng TMCP Quốc Dân (NCB),Hanoi,2026-05-07,,,,Full-time,Mid,3.0,,careerviet,True
Other,Ngân Hàng TMCP Quốc Dân (NCB),Hanoi,2026-05-07,,,,Full-time,Mid,3.0,,careerviet,True
Business Analyst,Ngân Hàng TMCP Quốc Dân (NCB),Hanoi,2026-05-07,,,,Full-time,Junior,1.0,,careerviet,True
Data Engineer,Ngân Hàng TMCP Quốc Dân (NCB),Hanoi,2026-05-07,,,,Full-time,Mid,5.0,,careerviet,True
Fullstack/Software Engineer,PCB GraphTech Việt Nam,Ho Chi Minh City,2026-05-07,,,,Full-time,Mid,5.0,,careerviet,True
Backend Developer,TỔNG CÔNG TY CỔ PHẦN BƯU CHÍNH VIETTEL,Hanoi,2026-05-07,15000000.0,55000000.0,VND,Full-time,Junior,1.0,,careerviet,False
ERP/CRM Specialist,Công ty TNHH Bình Việt Đức (BIVID),Ho Chi Minh City,2026-05-07,14000000.0,20000000.0,VND,Full-time,Junior,1.0,,careerviet,False
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN PHÁT TRIỂN BẤT ĐỘNG SẢN VĂN PHÚ,Hanoi,2026-05-07,,,,Full-time,Mid,5.0,,careerviet,True
Frontend Developer,TỔNG CÔNG TY CỔ PHẦN BƯU CHÍNH VIETTEL,Hanoi,2026-05-07,15000000.0,40000000.0,VND,Full-time,Junior,1.0,,careerviet,False
Business Analyst,CÔNG TY CỔ PHẦN PHÁT TRIỂN BẤT ĐỘNG SẢN VĂN PHÚ,Hanoi,2026-05-07,,,,Full-time,Mid,5.0,,careerviet,True
Project Manager,OMN1 Solution,Ho Chi Minh City,2026-05-07,,,,Full-time,Manager+,3.0,,careerviet,True
Fullstack/Software Engineer,OMN1 Solution,Ho Chi Minh City,2026-05-07,12000000.0,25000000.0,VND,Full-time,Manager+,3.0,,careerviet,False
Security Engineer,Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Nam (VCBS - Vietcombank Securities),Hanoi,2026-05-07,,,,Full-time,Junior,2.0,,careerviet,True
Fullstack/Software Engineer,Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Nam (VCBS - Vietcombank Securities),Hanoi,2026-05-07,,,,Full-time,Junior,2.0,devops,careerviet,True
System/Network Admin,Công ty Cổ phần Đầu tư Kỹ thuật Số Việt (VDI),Hanoi,2026-05-07,,45000000.0,VND,Full-time,Mid,3.0,,careerviet,False
System/Network Admin,Công Ty CP Chứng Khoán VNDIRECT,Hanoi,2026-05-07,,,,Full-time,Junior,2.0,,careerviet,True
Sales/Presales,Công Ty TNHH TM DV Eternal Asia Việt Nam,Ho Chi Minh City,2026-05-07,,,,Full-time,Fresher,,,careerviet,True
Embedded Engineer,CÔNG TY CỔ PHẦN THIẾT BỊ CÔNG NGHIỆP GEIC,Hanoi,2026-05-07,,,,Full-time,Junior,2.0,,careerviet,True
QA/Tester,CÔNG TY CỔ PHẦN THIẾT BỊ CÔNG NGHIỆP GEIC,Hanoi,2026-05-07,,,,Full-time,Junior,1.0,,careerviet,True
System/Network Admin,CÔNG TY CỔ PHẦN THIẾT BỊ CÔNG NGHIỆP GEIC,Hanoi,2026-05-07,,,,Full-time,Junior,1.0,,careerviet,True
Product Manager/Owner,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hanoi,2026-05-07,,,,Full-time,Senior,5.0,,careerviet,True
Data Analyst,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hanoi,2026-05-07,,,,Full-time,Senior,5.0,,careerviet,True
Other,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hanoi,2026-05-07,,,,Full-time,Mid,4.0,,careerviet,True
Project Manager,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hanoi,2026-05-07,,,,Full-time,Manager+,8.0,,careerviet,True
IT Manager,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hanoi,2026-05-07,,,,Full-time,Mid,10.0,,careerviet,True
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ FOXAI,Hanoi,2026-05-07,,100000000.0,VND,Full-time,Junior,2.0,,careerviet,False
Product Manager/Owner,Vietmap - Công ty Cổ phần Ứng Dụng Bản Đồ Việt,Ho Chi Minh City,2026-05-07,12000000.0,15000000.0,VND,Full-time,Junior,1.0,,careerviet,False
System/Network Admin,Ngân Hàng Thương mại cổ phần Bắc Á- BAC A BANK,Hanoi,2026-05-06,,,,Full-time,Mid,3.0,"Docker, Kubernetes, AWS, Azure, GCP, DevOps, Kafka, RabbitMQ, REST, GraphQL, Microservices, AI, Excel, API, Confluence",careerviet,True
DevOps/Infra Engineer,Ngân Hàng Thương mại cổ phần Bắc Á- BAC A BANK,Hanoi,2026-05-06,,,,Full-time,Mid,3.0,,careerviet,True
Security Engineer,Ngân Hàng Thương mại cổ phần Bắc Á- BAC A BANK,Hanoi,2026-05-06,,,,Full-time,Mid,3.0,"DevOps, AI, Excel, Security, Cybersecurity",careerviet,True
IT Manager,Ngân Hàng Thương mại cổ phần Bắc Á- BAC A BANK,Hanoi,2026-05-06,,,,Full-time,Mid,3.0,"Python, Java, React, Angular, Vue, Node.js, Spring, Spring Boot, CI/CD, AI, Excel, API",careerviet,True
System/Network Admin,Công Ty Cổ Phần Vacxin Việt Nam,Ho Chi Minh City,2026-05-06,,,,Full-time,Junior,1.0,,careerviet,True
Sales/Presales,Công Ty TNHH Tín Bảo Lan,Ho Chi Minh City,2026-05-06,,,,Full-time,Manager+,2.0,"Excel, Security",careerviet,True
Consultant,Công Ty TNHH Tín Bảo Lan,Ho Chi Minh City,2026-05-06,,,,Full-time,Manager+,2.0,,careerviet,True
ERP/CRM Specialist,Công ty TNHH FES VietNam,Other,2026-05-06,,,,Full-time,Mid,3.0,"SAP, ERP",careerviet,True
Data Engineer,Công ty TNHH Japfa Comfeed Việt Nam,Other,2026-05-06,10000000.0,25000000.0,VND,Full-time,Junior,1.0,english,careerviet,False
Sales/Presales,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,Ho Chi Minh City,2026-05-06,,,,Full-time,Junior,1.0,Project Management,careerviet,True
Product Manager/Owner,Công ty TNHH Acer Việt Nam,Ho Chi Minh City,2026-05-06,,,,Full-time,Junior,1.0,,careerviet,True
Fullstack/Software Engineer,Công Ty TNHH Reeracoen Việt Nam,Ho Chi Minh City,2026-05-05,20000000.0,30000000.0,VND,Full-time,Junior,2.0,,careerviet,False
Embedded Engineer,CÔNG TY TNHH CRAZIGOODS,Other,2026-05-05,,,,Full-time,Mid,5.0,,careerviet,True
AI/ML Engineer,Công ty Cổ phần Tập đoàn Meey Land,Hanoi,2026-05-05,70000000.0,90000000.0,VND,Full-time,Manager+,10.0,"Machine Learning, Deep Learning",careerviet,False
System/Network Admin,CÔNG TY CỔ PHẦN TẬP ĐOÀN CƠ KHÍ CÔNG NGHỆ CAO SIBA,Other,2026-05-05,,,,Full-time,Mid,3.0,"ERP, CRM",careerviet,True
Other,Chi nhánh CÔNG TY TNHH INTERTEK VIỆT NAM,Hanoi,2026-05-05,,,,Full-time,Junior,1.0,,careerviet,True
Other,CÔNG TY CỔ PHẦN ONEFIN VIỆT NAM,Ho Chi Minh City,2026-05-05,18000000.0,20000000.0,VND,Full-time,Mid,3.0,,careerviet,False
IT Manager,CÔNG TY CỔ PHẦN MŨ XANH - BLUE HAT,Ho Chi Minh City,2026-05-05,,,,Full-time,Senior,5.0,,careerviet,True
UI/UX Designer,A Group - Advertising Investment Joint Stock Company,Ho Chi Minh City,2026-05-05,20000000.0,22000000.0,VND,Full-time,Mid,3.0,,careerviet,False
System/Network Admin,Hệ thống Phòng khám 315,Ho Chi Minh City,2026-05-05,,,,Full-time,Mid,3.0,"ITIL, ERP, PMP",careerviet,True
Fullstack/Software Engineer,Công ty TNHH Dịch vụ và Thương Mại Tân Nam Chinh,Ho Chi Minh City,2026-05-05,15000000.0,20000000.0,VND,Full-time,Mid,5.0,"Java, JavaScript, PHP, SQL, HTML, CSS",careerviet,False
Security Engineer,Công Ty Cổ Phần Vacxin Việt Nam,Ho Chi Minh City,2026-05-05,,,,Full-time,Junior,2.0,,careerviet,True
Sales/Presales,Công ty TNHH Viettel - CHT,Hanoi,2026-05-04,,,,Full-time,Mid,3.0,,careerviet,True
Fullstack/Software Engineer,Tổng Công ty Sản xuất thiết bị Viettel - Tập đoàn Công nghiệp - Viễn thông Quân đội (VIETTEL),Hanoi,2026-05-04,,,,Full-time,Fresher,,"Linux, Firewall",careerviet,True
IT Manager,BVBank - Ngân hàng Bản Việt,Ho Chi Minh City,2026-05-04,,,,Full-time,Junior,2.0,,careerviet,True
System/Network Admin,Công Ty TNHH TM & XNK Nhất Lâm,Hanoi,2026-05-04,13000000.0,18000000.0,VND,Full-time,Junior,2.0,,careerviet,False
Sales/Presales,OMN1 Solution,Ho Chi Minh City,2026-05-04,,,,Full-time,Manager+,2.0,,careerviet,True
Business Analyst,BVBank - Ngân hàng Bản Việt,Ho Chi Minh City,2026-05-04,,,,Full-time,Junior,2.0,,careerviet,True
Data Engineer,BVBank - Ngân hàng Bản Việt,Ho Chi Minh City,2026-05-04,,,,Full-time,Mid,5.0,"Go, SQL",careerviet,True
Sales/Presales,Công Ty TNHH EVIT,Da Nang,2026-05-04,13000000.0,13000000.0,VND,Full-time,Junior,2.0,,careerviet,False
Other,"RGF HR Agent Vietnam Co., LTD",Hanoi,2026-05-04,20000000.0,45000000.0,VND,Full-time,Junior,2.0,,careerviet,False
Sales/Presales,Công ty Cổ phần DGV Digital,Ho Chi Minh City,2026-05-04,,,,Full-time,Mid,5.0,,careerviet,True
Other,Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Nam (VCBS - Vietcombank Securities),Hanoi,2026-05-04,,,,Full-time,Junior,2.0,,careerviet,True
System/Network Admin,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,Ho Chi Minh City,2026-05-04,,,,Full-time,Junior,1.0,"Go, CRM",careerviet,True
Sales/Presales,CÔNG TY TNHH TM DV KỸ THUẬT NHÂN VIỆT,Ho Chi Minh City,2026-05-04,8000000.0,15000000.0,VND,Full-time,Junior,1.0,,careerviet,False
IT Manager,FE CREDIT,Ho Chi Minh City,2026-05-04,,,,Full-time,Junior,2.0,,careerviet,True
Security Engineer,Dai-ichi Life Việt Nam,Ho Chi Minh City,2026-05-04,,,,Full-time,Senior,3.0,,careerviet,True
System/Network Admin,Tổng Công ty Cổ phần Công trình Viettel,Hanoi,2026-05-03,,,,Full-time,Junior,2.0,,careerviet,True
System/Network Admin,Công Ty TNHH Reeracoen Việt Nam,Other,2026-05-03,9000000.0,12000000.0,VND,Full-time,Junior,1.0,,careerviet,False
UI/UX Designer,"RGF HR Agent Vietnam Co., LTD",Ho Chi Minh City,,,35000000.0,VND,Full-time,Mid,3.0,,careerviet,False
Sales/Presales,"RGF HR Agent Vietnam Co., LTD",Ho Chi Minh City,,,30000000.0,VND,Full-time,Mid,5.0,,careerviet,False
AI/ML Engineer,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,Ho Chi Minh City,2026-05-03,,,,Full-time,Manager+,5.0,"AI, NLP",careerviet,True
Other,CÔNG TY TNHH WORLD WAVE CULTURE TECHNOLOGY,Ho Chi Minh City,2026-05-03,30000000.0,50000000.0,VND,Full-time,Senior,3.0,,careerviet,False
ERP/CRM Specialist,Công ty TNHH Cadena Việt Nam,Ho Chi Minh City,2026-05-03,,,,Full-time,Manager+,6.0,ERP,careerviet,True
Fullstack/Software Engineer,"Un-Available LTD Co.,",Ho Chi Minh City,2026-05-03,,,,Full-time,Junior,2.0,,careerviet,True
Product Manager/Owner,Hệ thống Phòng khám 315,Ho Chi Minh City,2026-05-03,,,,Full-time,Mid,3.0,"React, DevOps, React Native, Flutter, Jira",careerviet,True
Product Manager/Owner,Ngân Hàng TMCP Tiên Phong (TPBank),Hanoi,2026-05-03,18000000.0,40000000.0,VND,Full-time,Junior,1.0,"php, JavaScript, Jquery",careerviet,False
Product Manager/Owner,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,Ho Chi Minh City,2026-05-03,,,,Full-time,Junior,2.0,,careerviet,True
IT Manager,Tập Đoàn CT Group Việt Nam,Ho Chi Minh City,2026-05-03,,,,Full-time,Manager+,5.0,,careerviet,True
QA/Tester,CÔNG TY CỔ PHẦN ĐẦU TƯ KỸ THUẬT BERJAYA GIA THỊNH,Ho Chi Minh City,2026-05-01,14000000.0,16000000.0,VND,Full-time,Junior,2.0,,careerviet,False
Sales/Presales,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM,Ho Chi Minh City,,,,,Full-time,Junior,1.0,,careerviet,True
Product Manager/Owner,Công ty TNHH PNK,Hanoi,2026-05-01,20000000.0,30000000.0,VND,Full-time,Junior,1.0,Excel,careerviet,False
IT Manager,Công ty TNHH PNK,Hanoi,2026-05-01,,,,Full-time,Manager+,3.0,,careerviet,True
Business Analyst,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hanoi,,,,,Full-time,Mid,6.0,,careerviet,True
IT Manager,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hanoi,2026-04-30,,,,Full-time,Senior,5.0,,careerviet,True
Project Manager,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hanoi,2026-04-30,,,,Full-time,Junior,1.0,,careerviet,True
