job_title,company_name,company_size,location,salary_min,salary_max,salary_currency,experience_required,skills,job_type,job_level,posted_date,deadline,job_description,benefits,source
AI Engineer (Computer Vision/ NLP/ LLM) - Khối Công Nghệ Thông Tin (2026TD450582)(Mới),Ngân Hàng TMCP Quân Đội,,Hanoi,,,VND,,"['AI', 'NLP']",,,2026-05-15,2026-06-15,,Laptop; Insurance; Travel,careerviet
IT Specialist (Strong at Network)(Mới),CÔNG TY TNHH CÔNG NGHỆ HUAWEI VIỆT NAM,,Hanoi,,,VND,,[],,,2026-05-15,2026-06-17,,Laptop; Insurance; Travel,careerviet
[HCM] Head of Digital Transformation(Mới),TẬP ĐOÀN HOÀN CẦU,,Ho Chi Minh City,,,VND,,[],,,2026-05-15,2026-06-16,,Laptop; Insurance; Travel,careerviet
Nhân Viên Kinh Doanh B2B(Mới),Công ty Cổ phần IPOS.vn,,"Hanoi, Ho Chi Minh City, Bac Ninh",15000000.0,30000000.0,VND,,[],,,2026-05-15,2026-06-15,,Laptop; Insurance; Travel,careerviet
Chuyên viên cao cấp/Chuyên viên Quản trị thông tin,BVBank - Ngân hàng Bản Việt,,Ho Chi Minh City,,,VND,,[],,,2026-05-14,2026-06-13,,Insurance; Travel; Uniform,careerviet
Chuyên viên cao cấp/Chuyên viên Tuân thủ Công nghệ thông tin,BVBank - Ngân hàng Bản Việt,,Ho Chi Minh City,,,VND,,[],,,2026-05-14,2026-06-13,,Insurance; Travel; Uniform,careerviet
Chuyên viên cao cấp/Chuyên viên Dữ liệu và báo cáo - Dự án Core Banking,BVBank - Ngân hàng Bản Việt,,Ho Chi Minh City,,,VND,,[],,,2026-05-14,2026-06-13,,Insurance; Travel; Uniform,careerviet
Kỹ sư tư vấn giải pháp (Presale),Công ty TNHH PNK,,Hanoi,30000000.0,40000000.0,VND,,[],,,2026-05-14,2026-06-13,,Laptop; Insurance; Travel,careerviet
Chuyên viên cao cấp/Chuyên viên Phân tích nghiệp vụ Thẻ,BVBank - Ngân hàng Bản Việt,,Ho Chi Minh City,,,VND,,[],,,2026-05-14,2026-06-13,,Insurance; Travel; Uniform,careerviet
Chuyên viên Mua sắm phụ trách kỹ thuật có chuyên môn về CNTT,NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),,Hanoi,,,VND,,[],,,2026-05-14,2026-06-13,,,careerviet
Chuyên viên cao cấp/Chuyên viên Phân tích nghiệp vụ Core,BVBank - Ngân hàng Bản Việt,,Ho Chi Minh City,,,VND,,[],,,2026-05-14,2026-06-13,,Insurance; Travel; Uniform,careerviet
Senior DevOps Engineer,,,Ho Chi Minh City,50000000.0,87500000.0,VND,,['DevOps'],,,2026-05-14,2026-06-13,,Laptop; Travel; Allowance,careerviet
Kỹ sư triển khai hệ thống – Senior,CÔNG TY CỔ PHẦN CÔNG NGHỆ 3S TOÀN CẦU,,Hanoi,,,VND,,[],,,2026-05-13,2026-06-12,,Insurance; Travel; Uniform,careerviet
Chuyên Viên Kinh Doanh Phần Mềm,CÔNG TY TNHH SORIMACHI VIỆT NAM,,"Ho Chi Minh City, Hanoi",,,VND,,[],,,2026-05-13,2026-06-06,,Insurance; Travel; Bonus,careerviet
Chuyên viên cao cấp Giải pháp giám sát dịch vụ nội bộ - MVHB,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),,Hanoi,,,VND,,[],,,2026-05-13,2026-06-30,,Insurance; Travel; Uniform,careerviet
Digital Customer Engineer,TDCX Malaysia (Teledirect Telecommerce Sdn Bhd),,Kuala Lumpur,60000000.0,80000000.0,VND,,[],,,2026-05-13,2026-06-12,,Laptop; Insurance; Travel,careerviet
KỸ SƯ AI FULL-STACK hoặc PRODUCT DESIGNER - KIỂU MAKER,,,Ho Chi Minh City,35000000.0,70000000.0,VND,,['AI'],,,2026-05-13,2026-06-30,,Insurance; Allowance; Overseas Travel,careerviet
AI Expert - Khối Công nghệ thông tin (HOLT.15),Ngân Hàng TMCP Quân Đội,,Hanoi,,,VND,,['AI'],,,2026-05-12,2026-06-11,,Laptop; Insurance; Travel,careerviet
Trưởng phòng Công nghệ Thị giác Máy tính - Phòng Công nghệ thị giác máy tính - Head of Computer Vision Technology Department - Khối CNTT (HO26.85),Ngân Hàng TMCP Quân Đội,,Hanoi,,,VND,,[],,,2026-05-12,2026-06-11,,Laptop; Insurance; Travel,careerviet
Chuyên viên Phát triển khoa học dữ liệu - Data Scientist - Khối Công nghệ thông tin (HO26.84),Ngân Hàng TMCP Quân Đội,,Hanoi,,,VND,,[],,,2026-05-12,2026-06-11,,Laptop; Insurance; Travel,careerviet
Senior AI Expert - Khối Công nghệ thông tin (HOLT.16),Ngân Hàng TMCP Quân Đội,,Hanoi,,,VND,,['AI'],,,2026-05-12,2026-06-11,,Laptop; Insurance; Travel,careerviet
Senior AI Engineer (Computer Vision/NLP/LLM) - Khối Công nghệ thông tin (HOLT.17),Ngân Hàng TMCP Quân Đội,,Hanoi,,,VND,,"['AI', 'NLP']",,,2026-05-12,2026-06-11,,Laptop; Insurance; Travel,careerviet
AI Software Engineer (Python/Go/C/C++ Backend & AI Agents) - Khối Công nghệ thông tin (HOLT.19),Ngân Hàng TMCP Quân Đội,,Hanoi,,,VND,,"['Python', 'Go', 'AI']",,,2026-05-12,2026-06-11,,Laptop; Insurance; Travel,careerviet
Agentic Engineer (Python/Go/C/C++ Backend & AI Agents) - Khối Công nghệ thông tin (HOLT.18),Ngân Hàng TMCP Quân Đội,,Hanoi,,,VND,,"['Python', 'Go', 'AI']",,,2026-05-12,2026-06-11,,Laptop; Insurance; Travel,careerviet
Chuyên viên Triển khai giải pháp,NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),,Hanoi,,,VND,,[],,,,2026-05-12,,,careerviet
Chuyên viên Thiết kế giải pháp và quản lý kênh số,NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),,Hanoi,,,VND,,[],,,,2026-05-12,,,careerviet
Chuyên viên Quản lý danh mục CNTT,CÔNG TY TÀI CHÍNH TNHH NGÂN HÀNG TMCP SÀI GÒN - HÀ NỘI (SHBFinance),,Hanoi,,,VND,,[],,,2026-05-12,2026-07-30,,Insurance; Travel; Allowance,careerviet
Academic Coordinator (Chuyên viên điều phối học vụ),CÔNG TY CỔ PHẦN CÔNG NGHỆ DOCCEN,,"Ho Chi Minh City, Hanoi",,,VND,,[],,,2026-05-12,2026-06-11,,Insurance; Travel; Bonus,careerviet
Chuyên Viên Quản Lý Hồ Sơ Thầu,AI Education,,Ho Chi Minh City,,,VND,,[],,,2026-05-12,2026-06-11,,Insurance; Travel; Bonus,careerviet
Nhân viên Triển Khai Phần Mềm Phân Hệ FI,Tập Đoàn Kim Tín,,Ho Chi Minh City,,,VND,,[],,,2026-05-12,2026-06-10,,Laptop; Insurance; Travel,careerviet
Chuyên viên phân tích nghiệp vụ (BA),Tổng Công Ty Chuyển Phát Nhanh Bưu Điện,,Hanoi,,,VND,,[],,,,2026-05-11,,Laptop; Insurance; Travel,careerviet
Solution Sales Engineer (Optical/IT product),CÔNG TY TNHH CÔNG NGHỆ HUAWEI VIỆT NAM,,Ho Chi Minh City,18000000.0,50000000.0,VND,,[],,,2026-05-11,2026-05-31,,Laptop; Insurance; Travel,careerviet
AppSec (DevOps/DevSecOps) Engineer,Concung.com - Con Cung Joint Stock Company,,Ho Chi Minh City,,,VND,,['DevOps'],,,2026-05-11,2026-05-31,,Insurance; Travel; Allowance,careerviet
IT Support (L1),Teamwork Vietnam Ltd,,Ho Chi Minh City,11000000.0,16000000.0,VND,,[],,,2026-05-11,2026-08-31,,Laptop; Insurance; Travel,careerviet
Technical Leader/ Trưởng Phòng Lập Trình,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,,Hanoi,,,VND,,[],,,2026-05-10,2026-06-09,,Insurance; Travel; Allowance,careerviet
Chuyên Viên Quản Lý Hệ Thống Phần Mềm,Công Ty Cổ Phần Xây Dựng CDC,,Hanoi,,,VND,,[],,,2026-05-10,2026-06-09,,Insurance; Travel; Uniform,careerviet
Software Architect,Công ty TNHH Viettel - CHT,,Hanoi,,,VND,,[],,,2026-05-09,2026-06-08,,Insurance; Travel; Bonus,careerviet
Business Development,Công ty TNHH Viettel - CHT,,Hanoi,,,VND,,[],,,2026-05-09,2026-06-08,,,careerviet
Senior AI Engineer,Công ty TNHH Viettel - CHT,,Hanoi,,,VND,,['AI'],,,2026-05-09,2026-06-08,,Insurance; Travel; Bonus,careerviet
Trưởng nhóm Kỹ thuật (Tech Lead) – Full-stack Laravel/VueJS,Công Ty Cổ Phần Giải Pháp Cơ Điện MES,,Binh Duong,20000000.0,25000000.0,VND,,['Laravel'],,,2026-05-09,2026-06-08,,Insurance; Travel; Allowance,careerviet
Chuyên viên Chính sách an ninh thông tin (chuyên về An ninh ứng dụng),NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),,Hanoi,,,VND,,[],,,2026-05-09,2026-06-08,,,careerviet
Chuyên viên Chính sách an ninh thông tin (chuyên về Kiến trúc an ninh thông tin),NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),,Hanoi,,,VND,,[],,,2026-05-09,2026-06-08,,,careerviet
"Chuyên viên Chính sách an ninh thông tin (chuyên về Chính sách, tuân thủ)",NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),,Hanoi,,,VND,,[],,,2026-05-09,2026-06-08,,,careerviet
[Hà Nội] Tập sự tiềm năng – AI Engineer (AIE),Ngân Hàng TMCP Tiên Phong (TPBank),,Hanoi,10000000.0,15000000.0,VND,,['AI'],,,2026-05-09,,,Insurance; Travel; Allowance,careerviet
Nhân viên quản trị cơ sở dữ liệu (DBA),Công Ty Cổ Phần Giải Pháp Thanh Toán Việt Nam (VNPAY),,Hanoi,,,VND,,[],,,2026-05-08,2026-06-07,,Laptop; Insurance; Travel,careerviet
UX/UI Designer,CÔNG TY CỔ PHẦN HỌC VIỆN MINH TRÍ THÀNH,,Hanoi,12000000.0,18000000.0,VND,,[],,,2026-05-08,2026-06-07,,Insurance; Travel; Allowance,careerviet
AI Engineer (Computer Vision/NLP/LLM) - Khối Công nghệ thông tin (HOLT.13),Ngân Hàng TMCP Quân Đội,,Hanoi,,,VND,,"['AI', 'NLP']",,,2026-05-08,2026-06-07,,Laptop; Insurance; Travel,careerviet
Chuyên Viên Phân Tích Định Lượng - Nhóm Quản Lý Rủi Ro Tín Dụng,NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),,Hanoi,,,VND,,[],,,2026-05-07,2026-06-06,,,careerviet
"Chuyên Viên Phân Tích Định Lượng - Nhóm Phân Tích Rủi Ro TT, TK và LS Trên Sổ Ngân Hàng",NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),,Hanoi,,,VND,,[],,,2026-05-07,2026-06-06,,,careerviet
Chuyên viên cao cấp/Chuyên viên chính Quản lý Chất lượng dữ liệu – Khối Công nghệ Thông tin,Ngân Hàng TMCP Tiên Phong (TPBank),,Hanoi,30000000.0,60000000.0,VND,,[],,,2026-05-06,2026-06-05,,Insurance; Travel; Allowance,careerviet
Chuyên viên cao cấp/Chuyên viên chính Phân tích dữ liệu kinh doanh (Data Analyst) – Khối Công nghệ thông tin,Ngân Hàng TMCP Tiên Phong (TPBank),,Hanoi,30000000.0,60000000.0,VND,,[],,,2026-05-06,2026-06-05,,Insurance; Travel; Allowance,careerviet
Manufacturing Innovation (MI) Engineer,CÔNG TY TNHH CS BEARING VIỆT NAM,,Ho Chi Minh City,13000000.0,15000000.0,VND,,[],,,2026-05-06,2026-06-05,,Laptop; Insurance; Travel,careerviet
Chuyên viên cao cấp/Chuyên viên chính Phân tích dữ liệu nâng cao (Data Scientist)– Khối Công nghệ thông tin,Ngân Hàng TMCP Tiên Phong (TPBank),,Hanoi,30000000.0,60000000.0,VND,,[],,,2026-05-06,2026-06-05,,Insurance; Travel; Allowance,careerviet
[Phú Nhuận] Nhân viên Giám sát vận hành,Công Ty Cổ Phần Vacxin Việt Nam,,Ho Chi Minh City,,,VND,,[],,,2026-05-06,2026-07-31,,Insurance; Allowance; Bonus,careerviet
Senior IT – System & Digital Transformation,Công ty TNHH Quản lý tài sản Premier Việt Nam,,Ho Chi Minh City,,,VND,,[],,,2026-05-06,2026-06-30,,Laptop; Insurance; Travel,careerviet
[TT CNTT] - Chuyên viên lập trình - Trung tâm Công nghệ thông tin,Tổng Công Ty Chuyển Phát Nhanh Bưu Điện,,Hanoi,,,VND,,[],,,2026-05-06,2026-05-31,,Laptop; Insurance; Travel,careerviet
Automation Tester,Công ty Cổ phần Vietsol,,Hanoi,15000000.0,25000000.0,VND,,[],,,2026-05-04,2026-06-03,,Laptop; Insurance; Travel,careerviet
Nhân Viên Hành Chính: Gán Nhãn Dữ Liệu Hình Anh AI - Không Yêu Cầu Kinh Nghiệm,CÔNG TY TNHH ALCHERA VIỆT NAM,,Ho Chi Minh City,6800000.0,10000000.0,VND,,['AI'],,,2026-05-04,2026-06-03,,Insurance; Travel; Bonus,careerviet
[TTCNTT] - Chuyên viên phân tích dữ liệu - Trung tâm Công nghệ thông tin,Tổng Công Ty Chuyển Phát Nhanh Bưu Điện,,Hanoi,,,VND,,[],,,2026-05-03,2026-06-02,,Laptop; Insurance; Travel,careerviet
Chuyên viên Kiểm định mô hình rủi ro tín dụng,NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),,Hanoi,,,VND,,[],,,2026-04-30,2026-05-30,,,careerviet
Chuyên viên Kiểm định mô hình rủi ro thị trường và rủi ro lãi suất trên sổ ngân hàng,NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),,Hanoi,,,VND,,[],,,2026-04-30,2026-05-30,,,careerviet
Nhân Viên/ Chuyên Viên Kế Toán biết Triển Khai Phần Mềm ERP,CÔNG TY CỔ PHẦN GIẢI PHÁP DOANH NGHIỆP TOÀN CẦU,,Ho Chi Minh City,,,VND,,['ERP'],,,2026-04-29,2026-06-09,,Insurance; Travel; Bonus,careerviet
IT System Operation Specialist,FE CREDIT,,Ho Chi Minh City,20000000.0,25000000.0,VND,,[],,,2026-04-27,,,Insurance; Travel; Bonus,careerviet
".NET Developer (Angular, C#, RESTful API, SQL)",LacViet Computing Corporation,,Ho Chi Minh City,14000000.0,25000000.0,VND,,"['Angular', '.NET', 'SQL', 'REST', 'API']",,,2026-04-22,2026-05-30,,Insurance; Travel; Bonus,careerviet
SAP SALES EXECUTIVE - HCMC/ HANOI,CÔNG TY CỔ PHẦN CÔNG NGHỆ CITEK,,"Ho Chi Minh City, Hanoi",25000000.0,75000000.0,VND,,['SAP'],,,2026-05-18,2026-06-12,,Laptop; Insurance; Travel,careerviet
Quản lý cao cấp - ERP (IT),CÔNG TY TNHH MTV CHẾ TÁC VÀ KINH DOANH TRANG SỨC PNJ,,Ho Chi Minh City,,,VND,,['ERP'],,,2026-05-17,2026-06-16,,Laptop; Insurance; Travel,careerviet
Chuyên gia - AI,CÔNG TY TNHH MTV CHẾ TÁC VÀ KINH DOANH TRANG SỨC PNJ,,Ho Chi Minh City,,,VND,,['AI'],,,2026-05-17,2026-06-16,,Laptop; Insurance; Travel,careerviet
C++ Developer,Chương trình Học viện Công nghệ BKACAD,,Hanoi,,,VND,,[],,,2026-05-17,2026-06-16,,Laptop; Insurance; Travel,careerviet
"[Hà Nội] Product Director - CPO - Giám Đốc Sản Phẩm (B2B, SaaS - Ecommerce)",Công ty Cổ phần Công nghệ UpBase,,Hanoi,,,VND,,[],,,2026-05-15,2026-06-14,,Insurance; Travel; Bonus,careerviet
Lead Data Analyst (Trưởng Nhóm Phân Tích Dữ Liệu),CÔNG TY TNHH MTV STRIDE,,Ho Chi Minh City,30000000.0,40000000.0,VND,,[],,,2026-05-15,2026-06-30,,Insurance; Travel; Bonus,careerviet
IT Executive (Microsoft 365)(Mới),Công ty Easia Travel,,Hanoi,,,VND,,[],,,2026-05-15,2026-06-16,,Laptop; Insurance; Travel,careerviet
Technical Leader (NodeJS / Golang / PHP),CÔNG TY TNHH TALENTSOURCE,,Ho Chi Minh City,100000000.0,175000000.0,VND,,"['Golang', 'PHP']",,,2026-05-15,2026-06-30,,Laptop; Insurance; Travel,careerviet
Business Development Specialist,Công Ty Cổ phần NDS VIETNAM,,Ho Chi Minh City,20000000.0,30000000.0,VND,,[],,,2026-05-15,2026-06-30,,Laptop; Insurance; Travel,careerviet
Sales B2B (Du lịch - Công nghệ),Công ty Cổ phần Đầu Tư Rovi Holdings,,Ho Chi Minh City,10000000.0,20000000.0,VND,,[],,,2026-05-14,2026-06-13,,Insurance; Travel; Bonus,careerviet
Collections Data Analyst,FE CREDIT,,Ho Chi Minh City,,,VND,,[],,,2026-05-13,2026-06-04,,Insurance; Travel; Bonus,careerviet
Lập Trình Viên,,,Hanoi,10000000.0,12000000.0,VND,,[],,,2026-05-12,2026-06-11,,Laptop; Insurance; Travel,careerviet
Backend Engineer (Golang/Python),Viet Thai International,,Ho Chi Minh City,,,VND,,"['Python', 'Golang']",,,2026-05-12,2026-06-12,,Laptop; Insurance; Allowance,careerviet
Product Manager,CÔNG TY TNHH RICH PAY TEK,,Ho Chi Minh City,,,VND,,[],,,2026-05-12,2026-06-12,,Laptop; Insurance; Travel,careerviet
Chuyên viên vận hành phần mềm,Tập Đoàn Tân Á Đại Thành,,Hanoi,10000000.0,12000000.0,VND,,[],,,2026-05-11,2026-06-10,,Laptop; Insurance; Travel,careerviet
"CHUYÊN GIA QUẢN TRỊ RỦI RO KIẾN TRÚC HỆ THỐNG CẤP 2 , PHÒNG QTRR CNTT VÀ NGÂN HÀNG SỐ, KHỐI QTRR",Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,,Hanoi,,,VND,,[],,,2026-05-11,2026-06-05,,Insurance; Travel; Allowance,careerviet
"Chuyên gia quản trị rủi ro kiến trúc giải pháp cấp 2, Phòng Quản trị rủi ro CNTT và Ngân hàng số, Khối QTRR",Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,,Hanoi,,,VND,,[],,,2026-05-11,2026-06-05,,Insurance; Travel; Allowance,careerviet
"Chuyên gia Quản trị rủi ro dữ liệu cấp 3, Phòng QTRR CNTT và Ngân hàng số, Khối Quản trị rủi ro",Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,,Hanoi,,,VND,,[],,,2026-05-11,2026-06-05,,,careerviet
SAP ABAP Intern,Teamwork Vietnam Ltd,,Ho Chi Minh City,,,VND,,['SAP'],Internship,,2026-05-11,2026-08-31,,Laptop; Insurance; Travel,careerviet
AI Engineer (Junior - Middle Level),CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN DỊCH VỤ TRUYỀN THÔNG BIN,,Ho Chi Minh City,,,VND,,['AI'],,,2026-05-10,2026-06-03,,Insurance; Travel; Bonus,careerviet
"(Middle, Senior) BackEnd Engineer (Java, Go) - Khối Công nghệ thông tin (HOLT.11)",Ngân Hàng TMCP Quân Đội,,Hanoi,,,VND,,"['Java', 'Go']",,,2026-05-08,2026-06-07,,Laptop; Insurance; Travel,careerviet
"(Middle, Senior) FullStack Developer - Khối Công nghệ thông tin (HOLT.12)",Ngân Hàng TMCP Quân Đội,,Hanoi,,,VND,,[],,,2026-05-08,2026-06-07,,Laptop; Insurance; Travel,careerviet
Chuyên viên chính/cao cấp Xử lý dữ liệu - Khối Công nghệ thông tin,Ngân Hàng TMCP Tiên Phong (TPBank),,Hanoi,30000000.0,60000000.0,VND,,[],,,2026-05-06,2026-06-05,,Insurance; Travel; Allowance,careerviet
Chuyên Viên Quản Lý Hệ Thống SAP,Công ty TNHH SX TM ĐT Nhôm AN LẬP PHÁT,,Ho Chi Minh City,,,VND,,['SAP'],,,2026-05-06,2026-06-05,,Laptop; Insurance; Allowance,careerviet
Chuyên viên cao cấp/Trưởng nhóm DevOps - Khối Công nghệ thông tin,Ngân Hàng TMCP Tiên Phong (TPBank),,Hanoi,30000000.0,60000000.0,VND,,['DevOps'],,,2026-05-03,2026-06-02,,Laptop; Insurance; Travel,careerviet
Chuyên viên chính/ Chuyên viên cao cấp Phân tích nghiệp vụ - Khối Công nghệ Thông tin,Ngân Hàng TMCP Tiên Phong (TPBank),,Hanoi,30000000.0,60000000.0,VND,,[],,,2026-05-03,2026-06-02,,Laptop; Insurance; Travel,careerviet
Cộng tác viên Quản lý rủi ro Ngân hàng số - Trung tâm Rủi ro hoạt động,Ngân Hàng TMCP Tiên Phong (TPBank),,Hanoi,5000000.0,6000000.0,VND,,[],,,2026-05-03,2026-06-02,,Allowance; Uniform; Bonus,careerviet
Chuyên viên chính/Chuyên viên cao cấp Giám sát tuân thủ Công nghệ thông tin - Khối Công nghệ thông tin,Ngân Hàng TMCP Tiên Phong (TPBank),,Hanoi,30000000.0,60000000.0,VND,,[],,,2026-05-03,2026-06-02,,Laptop; Insurance; Travel,careerviet
Trưởng nhóm/Chuyên viên cao cấp/Chuyên viên chính Quản lý Chất lượng dữ liệu,Ngân Hàng TMCP Tiên Phong (TPBank),,Hanoi,30000000.0,60000000.0,VND,,[],,,2026-05-03,2026-06-02,,Laptop; Insurance; Travel,careerviet
