job_title,company_name,company_size,location,salary_min,salary_max,salary_currency,experience_required,skills,job_type,job_level,posted_date,deadline,job_description,benefits,source
A320 Captain,Aviation JobSearch Europa,,Vietnam,250000000.0,275000000.0,VND,,['Excel'],Contract,Not Applicable,2026-05-15,,"Flight Crew International Verified
Vietnam
Pilot
Captain
Onsite
Contract
$10,000 - $11,000
12 days ago
We are pleased to invite you to apply to an exclusive NEW
A320 Captain
position with a growing airline in
South East Asia.
Developed by Sun Group – one of Vietnam’s leading tourism operators –
Sun PhuQuoc Airways (SPA
) is Vietnam’s first airline dedicated to the “resort-in-the-sky” travel model. The Airline aims to become a game-changer in Asia offering a “hub-and-spoke” flight network connecting Phu Quoc, the “Pearl Island” with major cities domestically in Vietnam and internationally across Asia, including Japan, South Korea, China, and other high-potential markets in the region ! 🚀 🚀
Strong Basic Salary + Flight Hour Pay + Sector Pay + Per Diem + Housing Allowance
Commuting Roster
Annual Leave Days
Bases
Phu Quoc (PQC)
Hanoi (HAN)
Ho Chi Minh City (SGN)
Please find attached salary & benefits package and below key contract highlights :
Hotel provided during training – breakfast & laundry included!
Expanding route network – including Europe & Middle East
Choice of Rosters –
05 Weeks ON / 01 Week OFF
09 Weeks ON / 02 Weeks OFF
16 days annual leave per calendar year (combinable with roster leave)
Travel Provided - at start, end, during days-off
Excellent Medical Insurance for self and family
Exclusive Resort, Hotel and Sports Benefits for pilot and family
If you meet the below requirements and are ready to embark on an exciting new aviation adventure
APPLY TODAY – please complete attached SHORT application form and email it back to me!
Fast, Easy, & Quick Process
Plans for an expansive route network
across Europe, Oceania, Asia, Middle east
, including:
Europe- CDG, BER, FRA, SVO
Oceania- MEL, SYD
Middle East - DXB, DIA, RUH, IST
South East Asia- BKK, SIN
Central Asia – ALA, NQZ
North Asia – ICN, PUS, HND, KIX, PEK, PVG, CAN, CTU
Minimum Requirements
✈️ 4,500 hours on multi-crew airplanes
✈️ 1,500+ PIC Hours (500+ PIC on A320)
✈️ 1,500 hours on A320
🕒 Last A320 PIC flight within 12 months, preferred
🎫 EASA/FAA/ICAO ATPL with valid IR on applied aircraft type
🗣️ ICAO Level 4 in English
🩺 Class 1 Medical
Thank you and we look forward to hearing from you!",,linkedin
IT Helpdesk,Sapo Technology JSC,,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",,,,1.0,[],Full-time,Not Applicable,2026-05-15,,"Thu nhập:
8 - 15 triệu
Ngành nghề:
IT Phần Mềm/CNTT
Địa điểm:
Hồ Chí Minh
Thời gian ứng tuyển:
31/05/2026
Sapo là công ty Công nghệ. Với khả năng và hướng đi rõ ràng, Sapo nhanh chóng khẳng định được vị trí hàng đầu trong việc xây dựng nền tảng công nghệ hỗ trợ lĩnh vực bán lẻ và TMĐT. Với hơn 230.000 khách hàng trên toàn quốc tin tưởng sử dụng, Sapo đang là doanh nghiệp có nền tảng quản lý và bán hàng đa kênh từ Online đến Offline được sử dụng nhiều nhất tại Việt Nam.
Đội ngũ nhân viên Sapo hiện có hơn 1000 nhân sự có trình độ chuyên môn cao, luôn làm việc với tất cả sự nhiệt huyết và sức sáng tạo của tuổi trẻ đã xây dựng nên 1 văn hoá vô cùng trẻ trung và năng động. Đến với Sapo, bạn sẽ được trải nghiệm môi trường tuyệt vời, với chế độ đãi ngộ xứng đáng và đạt được thành công vượt mong đợi!
Mô tả công việc
Hỗ trợ người dùng các vấn đề về Laptop, PC, Mobile, IPPhone, máy in …
Tham gia vào việc đảm bảo hoạt động của hệ thống mạng internet, wifi, hệ thống tổng đài….
Quản lý vận hành hệ thống AD, Radius Server, Phần mềm quản lý chấm công Zktekco.
Quản lý cấp phát tài sản theo yêu cầu.
Đảm bảo, quản lý hoạt động của hệ thống cửa từ, máy lọc nước tổng.
Quản lý, xây dựng, phát triển hệ thống IoT.
Hỗ trợ xử lý các vấn đề về điện nhẹ, điện gia đình.
Yêu cầu công việc
Tốt nghiệp Cao Đẳng/Đại học trở lên chuyên ngành CNTT, Điện tử viễn thông.
Có kinh nghiệm 6 tháng đến 1 năm các lĩnh vực: IT helpdesk.
Có hiểu biết về hệ thống wifi: Unifi, Grandstream… Hệ thống thiết bị tường lửa: Draytek, Sophos, Fortinet…
Am hiểu và xử lý được các lỗi ứng dụng thông thường trên các hệ điều hành như: Windows, MacOS, …
Hiểu biết một số thiết bị và ứng dụng IoT của một số hãng như Tuya, Aquara, Google, Amazon…
Nhiệt tình trách nhiệm với công việc, trung thực không ngại khó.
Quyền lợi
Lương/thưởng hấp dẫn theo quy định của công ty
Xét tăng lương định kỳ hàng năm
Môi trường làm việc trẻ trung, sáng tạo
Chế độ BHXH, BHYT theo luật Lao động, ngoài ra được tham gia chương trình bảo hiểm Sapo Care
Được tham gia các khoá đào tạo từ các chuyên gia hàng đầu về thương mại điện tử, marketing online, phần mềm ...
Liên hệ
Để tìm hiểu thêm chi tiết, vui lòng liên hệ:
SĐT: 0913 198 910 (Ms. Linh)
Email: linhttt10@sapo.vn
Website công ty: https://www.sapo.vn/
Fanpage TD: https://www.facebook.com/tuyendungsapo/
Zalo OA: Tuyển Dụng Sapo
Địa chỉ: Tầng 6, tòa nhà Ladeco, 266 Đội Cấn, phường Ngọc Hà, TP Hà Nộ
Ứng tuyển vị trí: IT Helpdesk
Click để tải lên CV của bạn
Tôi đã đọc, đồng ý cho Sapo thu thập, xử lý dữ liệu cá nhân cho mục đích tuyển dụng theo Chính sách bảo vệ dữ liệu cá nhân của Sapo",,linkedin
Nhân viên IT Quảng Trị Mạng,Công Ty CP Thiết Kế - Xây Dựng Kiến Trúc Việt,,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",,,,,[],Full-time,Not Applicable,2026-04-22,,"Mô tả công việc
Mô tả chi tiết công việc
Phụ Trách Toàn Bộ Các Hoạt Động Liên Quan Đến Hệ Thống Mạng, Các Trang Thiết Bị Điện Tử, Nghe Nhìn Trang Bị Tại Công Ty Và Cửa Hàng
Đảm bảo hoạt động của hệ thống mạng LAN, Internet, hệ thống máy chủ được thông suốt, ổn định.
Khắc phục các sự cố máy chủ, máy trạm, máy in … và hỗ trợ kịp thời cho người dùng các vấn đề về IT.
Là đầu mối giải quyết sự cố, trực tiếp bảo trì sửa chữa đơn giản cho các trang thiết bị điện tử, nghe nhìn được trang bị tại công ty và cửa hàng.
Thực hiện các công tác bảo trì bảo dưỡng theo định kỳ
Khảo sát và đề xuất mua tài sản khi có phát sinh
Thừa kế và phát triển thêm các qui chuẩn, qui định về vận hành, cấu hình, bảo trì bảo dưỡng, bảo mật thông tin…
Các công tác khác theo chỉ đạo của cấp trên
Chi tiết trao đổi khi phỏng vấn.
Cao đẳng",,linkedin
infrastructure (it admin),Xspera,,Vietnam,,,,5.0,"['Python', 'Perl', 'Azure', 'SQL', 'Excel', 'ITIL', 'Active Directory', 'Firewall', 'Security']",Full-time,Not Applicable,2025-09-24,,"Job Description
Working for xspera, feels like coming home
xspera, a globally operating management consultancy, seek to increase corporate
performance
through
digital transformation
. Xingate, xspera’s digital enterprise platform developed on Microsoft’s technology and collaboration stacks, deliver powerful intra, inter, and cross-departmental solutions for immediate results at affordable costs.
xspera is seeking passionate
Infrastructure (IT Administrator)
who will maintain, upgrade, and manage our software, hardware, and networks.
Resourcefulness is a necessary skill in this role. You should be able to diagnose and resolve problems quickly. You should also have the patience to communicate with a variety of interdisciplinary teams and users.
Your goal will be to ensure that our technology infrastructure runs smoothly and efficiently.
General
Key responsibilities
SharePoint Installation & Configuration
Manage system security, system patching and upgrades
Install and configure software and hardware
Manage network servers and technology tools
Set up accounts and workstations
Monitor performance and maintain systems according to requirements
Troubleshoot issues and outages
Ensure security through access controls, backups and firewalls
Upgrade systems with new releases and models
Develop expertise to train staff on new technologies
Build an internal wiki with technical documentation, manuals and IT policies
Specific
Monitor and manage Network and Office Equipment.
Support developers and office users to solve ad-hoc technical issues & problem
Design and implement Network Topology On-premise and Azure cloud environment
Design, implement and upgrade System: Active Directory, Office 365, Exchange 2010-2013-2016, Skype for Business 2015, SharePoint 2010-2019, SQL 2012-2019, On- premise, Hybrid, and Azure environment, MS SQL BI, and K2
Design and implement SharePoint system topology On-premise, Hybrid, and Azure Cloud
Propose technical solution, do estimates & detail plan for integration in internal & external environment.
Apply MS Intune, PowerShell and ITIL service management.
Requirements
Q
ualifications
Bachelor/Master Degree in Information Technology, computer science, management information systems, or related field required
English certificate of TOEIC 650+ or equivalent
Ex
perience and skill
5+ year experience SharePoint Installation & Configuration including MinRole Farm
Proven experience with configuration of load-balancing and High Availability Infrastructure
Proven experience as a System Administrator, Network Administrator or similar role
Proven experience and knowledge of system security (e.g. intrusion detection systems) and data backup/recovery
Experience with databases, networks (LAN, WAN) and patch management
Ability to create scripts in Python, Perl or other language
Familiarity with various operating systems and platforms
Resourcefulness and problem-solving aptitude
Experience in working in an international environment
Excellent communication skills
Professional certification (e.g. MCSA Microsoft Certified Systems Administrator, MCSE Server Infrastructure, ITIL V4, etc.) is a plus
W
hy Work at xspera
Above market salary compensation, including 13-month pay
Quarterly and yearly performance bonus compensation
Annual performance reviews
Personal development, training, and creative freedom
Ability to participate in customer projects in EU, US & Asia
Work in a global team with highly skilled and motivated people
Spectacular company trips
About Xspera
As a management consulting company, xspera focus on the business goals of our customers. We deliver solutions which help customers achieve their business goals faster. Our enterprise platform, xingate, adapts quickly to our client’s corporate structures reducing their process costs in many areas by as much as 30% -60% through greater transparency, digitization, and process automation. Join xspera today and be part of the digital world of tomorrow",,linkedin
IT Chief Manager,JAC Recruitment,,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",,,,,"['Jira', 'Security']",Full-time,Not Applicable,2026-05-22,,"Company Overview
A company in the financial services industry is hiring for an IT Chief Manager position.
Job Description
Lead and manage the daily operations of the IT team, including task assignment, progress monitoring, and quality control
Support team development activities such as recruitment, onboarding, and capability enhancement
Ensure the stable operation of integrated internal and external systems while monitoring system performance and reliability
Investigate system incidents, identify root causes, coordinate recovery actions, and implement preventive measures to minimize future risks
Review deployment-related activities including impact assessments, testing results, rollback planning, and post-deployment monitoring
Plan and manage IT projects while collecting business requirements and proposing suitable IT solutions
Coordinate with affiliates and external development partners to manage development priorities, requirement tracking, and project progress through Jira or similar tools
Review deliverables and support the handover process from external vendors
Manage IT infrastructure including servers, networks, cloud environments, user access controls, and data protection measures
Prepare operational reports, project updates, and risk reports for management while maintaining accurate operational and handover documentation
Qualifications
Experience in IT team management or IT operations management
Experience handling system operations, incident response, deployment review, and post-deployment monitoring
Basic understanding of infrastructure, servers, networks, cloud environments, and IT security
Experience working with external vendors, affiliates, or development partners
Experience managing requirements and tracking project progress using Jira or similar tools
Strong communication skills in both Vietnamese and English
Background in fintech, BNPL, consumer finance, or banking IT is an advantage
Experience coordinating IT operations within a Vietnamese entity under a Korean or Japanese parent company is preferred",,linkedin
Tuyển dụng nhân viên IT,Công ty cổ phần Expro,,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",,,,2.0,[],Full-time,Not Applicable,2026-03-23,,"Mô tả công việc
Nhân viên IT
Cài đặt, vận hành, xử lý các sự cố phát sinh
Quản trị máy chủ, hệ thống máy tính, hệ thống mạng
Tốt nghiệp chuyên ngành liên quan
Kinh nghiệm 1-2 năm ở vị trí tương đương
Trung cấp",,linkedin
Trưởng phòng IT,Công Ty TNHH DV Và TM Mesa,,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",,,,,"['SQL', 'MySQL', 'API']",Full-time,Not Applicable,2026-04-22,,"Mô tả công việc
 Tham gia phát triển dự án web quy mô lớn để đáp ứng nhu cầu mở rộng thị trường.
 Phân tích các yêu cầu và thực hiện các nguyên tắc thiết kế web có trách nhiệm để đảm bảo rằng trang web của chúng tôi hiển thị tốt trên nhiều thiết bị và trình duyệt.
 Viết và tối ưu hóa mã code mặt trước, mặt sau tạo ứng dụng chạy nhanh tuyệt vời với UI / UX.
 Đưa ra quyết định kỹ thuật mặt trước mặt sau và các thành viên trong đội. Nghiên cứu xu hướng công nghệ mới và thích ứng với các dự án của công ty.
 Phối hợp với các thành viên trong nhóm sản phẩm khác để hoàn thành các dự án đúng thời gian với hiệu suất và chất lượng tốt nhất.
 Lập trình và phát triển website booking engine - đặt vé máy bay trực tuyến, đặt khách sạn.
 Tham gia phát triển các chức năng và tích hợp (API, WebServices).
 Tối ưu hóa hệ thống website theo tiêu chuẩn SEO.
 Phát triển / quản lý / bảo trì Oracle, MySQL, SQL server.
 Hỗ trợ bộ phận liên quan quản trị hệ thống máy tính, quản trị mạng, sao lưu dữ liệu, email công ty.
Đại học",,linkedin
[HCM] IT HELPDESK,CMC Technology & Solution (CMC TS),,"Xã Các Sơn, Thanh Hoa, Vietnam",,,,1.0,"['Windows Server', 'Active Directory']",Full-time,Not Applicable,2026-05-15,,"Mô Tả Công Việc
Xử lý sự cố máy tính và phần cứng thiết bị liên quan đến người dùng (End-user)
Quản trị hệ thống Mail Server công ty; Windows Server; File Server
Hỗ trợ các tác vụ trên Domain Controller
Sử dụng, thao tác thành thạo các lỗi liên quan phần mềm văn phòng MS Office 365
Tham gia training tại site khách hàng
Yêu Cầu
Tốt nghiệp Cao đẳng, Đại học chuyên ngành CNTT
Có kinh nghiệm từ 1 năm tại vị trí tương đương
Có kinh nghiệm về Active Directory, Office 365, Ticket system
Có chứng chỉ CCNA và MCSA (hoặc các chứng chỉ tương đương) là một lợi thế
Có kiến thức nền, kinh nghiệm làm việc liên quan đến IT System
Tiếng Anh giao tiếp tốt
Phúc Lợi
Mức lương cạnh tranh + phụ cấp IT
Gói phúc lợi 9 triệu/năm các ngày lễ, tết
Nghỉ phép: 12 ngày/ năm + 1 ngày nghỉ hưởng lương vào dịp sinh nhật bản thân CBNV
Bảo hiểm xã hội, Bảo hiểm y tế, Bảo hiểm thất nghiệp theo quy định Nhà nước
Chế độ bảo hiểm nâng cao: CMC Care
Tham gia các Câu lạc bộ của Công ty và các chương trình trải nghiệm nhân viên đa dạng và phong phú
Được trang bị laptop/thiết bị công nghệ trong quá trình làm việc
Môi trường trẻ, năng động và chuyên nghiệp
Nộp đơn ứng tuyển công việc này
Họ & tên bạn *
Địa chỉ email *
Số điện thoại *
Thông tin thêm
CV của bạn *
Click để chọn & tải lên CV của bạn
Mã bảo mật *
Nộp đơn ứng tuyển",,linkedin
IT Helpdesk,SUNJIN VIỆT NAM,,"Can Tho, Can Tho, Vietnam",,,,2.0,['Windows Server'],Full-time,Not Applicable,2025-09-24,,"Số lượng: 1 người
Kinh nghiệm: 1 - 2 năm
Bằng cấp: Trung cấp trở lên
Cấp bậc: Nhân viên
Nơi làm việc: Đồng Nai
Thu nhập/ tháng: 10 - 15 Triệu
MÔ TẢ CÔNG VIỆC
Vị trí IT Help Desk đóng vai trò quan trọng trong việc hỗ trợ kỹ thuật cho người dùng cuối, bảo đảm hệ thống thông tin của tổ chức hoạt động ổn định và hiệu quả. Cụ thể, người giữ vị trí này sẽ chịu trách nhiệm giải quyết các vấn đề kỹ thuật, từ đơn giản đến phức tạp, qua điện thoại hoặc trực tiếp. Họ cũng sẽ cung cấp hướng dẫn và tư vấn cho người dùng về cách sử dụng các ứng dụng và phần mềm hiệu quả. Bên cạnh đó, IT Help Desk còn theo dõi và ghi chép các sự cố kỹ thuật để phân tích và cải thiện chất lượng hệ thống thông tin.
Xác định, chẩn đoán, giải quyết vấn đề của người sử dụng máy tính cá nhân, phần mềm máy tính và phần cứng, mạng, internet, e-mail, dial-in, các vấn đề truy cập mạng; và các vấn đề máy in, photo copy, điện thoại, camera…
Cung cấp hỗ trợ cài đặt, cấu hình cho người dùng các phần cứng máy tính để bàn, phần mềm, và thiết bị ngoại vi.
Vận hành và duy trì hệ thống server, mạng LAN, WAN, camera…
Sửa chữa đúng hạn các thiết bị hoặc bảo hành, bảo trì từ nhà cung cấp bên thứ ba theo thỏa thuận hợp đồng.
Chịu trách nhiệm bảo trì, sửa chữa các thiết bị máy tính, mạng toàn công ty. Thực hiện sửa chữa phần cứng máy tính, các thiết bị máy tính PC và các thiết bị ngoại vi không được thỏa thuận bảo dưỡng của bên thứ ba nhà cung cấp.
Giúp cài đặt mạng nội bộ, hệ thống cáp và các thiết bị như card mạng, hub và switch.
Hỗ trợ, hướng dẫn người dùng xử lý các vấn đề liên quan đến IT. Phối hợp với các kỹ thuật viên khác trong việc tạo ra tài liệu liệu hướng dẫn cho người dùng cuối câu hỏi thường gặp (FAQs).
Kiểm kê, quản lý tài sản cố định & Các công việc khác theo yêu cầu của cấp trên.
Yêu Cầu Công Việc
Có kinh nghiệm ít nhất 1 năm, tốt nghiệp trung cấp, cao đẳng công nghệ thông tin trở lên
Có kiến thức windows server, hệ thống camera, Database
Có kiến thức chuyên môn cơ bản về các hệ thống máy chủ, các hệ điều hành
Có kiến thức về hệ thống mạng LAN/WAN, cấu hình các thiết bị mạng
Có khả năng làm việc độc lập hoặc làm việc theo nhóm tốt, luôn chủ động trong công việc, có tinh thần trách nhiệm và tính kỷ luật cao
Có thể đọc - hiểu & làm báo cáo bằng Tiếng anh
ĐỊA ĐIỂM & THỜI GIAN LÀM VIỆC:
Địa điểm: Lô II - 11, KCN Hố Nai, Xã Hố Nai 3, Huyện Trảng Bom, Tỉnh Đồng Nai, Việt Nam
Thời gian làm việc: 7:30 - 16:30 (Thứ 2 - Thứ 7), nghỉ 2 ngày thứ 7 trong tháng
PHÚC LỢI
Đóng BHXH trên tổng tiền lương
Bảo hiểm tai nạn 24/24 cho nhân viên
Nghỉ phép, nghỉ lễ và ngày thành lập công ty theo quy định
Cung cấp bữa sáng và bữa trưa tại các nhà máy
Tặng quà sinh nhật và quà các ngày lễ trong năm
Du lịch hàng năm
Đào tạo nội bộ và bên ngoài
Thưởng tháng 13 + thưởng năng suất theo hiệu quả kinh doanh
Chương trình thâm niên
Phụ cấp ngoại ngữ
Nghỉ hưởng lương ngày thành lập công ty
Hỗ trợ xe đưa đón và xe công tác ngoài thị trường
Hỗ trợ điện thoại, laptop, xe ô tô ( theo quy định của công ty)
Liên hệ
Ứng viên quan tâm vui lòng gửi CV/ Resume theo địa chỉ mail:
Sunjinsouth@sj.co.kr
Mọi thắc mắc cần được giải đáp xin vui lòng gọi
Mr. Duc: 0337.416.150
Ms. Mai: 0396.764.259
Ms. Vũ: 0935.056.658",,linkedin
Product Support,Tuyển Dụng 247,,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",,,,,[],Full-time,Not Applicable,2026-05-21,,"Position: Product Operation
Working Location: Sonatus Building, Le Thanh Ton, Ben Nghe Ward, HCMC
Time: Mon - Fri (9 am - 6pm)
Key Responsibilities:
Product Support & Issue Handling Ensure stable product operations by receiving and processing support requests, and coordinating with relevant teams to resolve incidents in a timely manner.
System Configuration & Maintenance Perform system configuration and updates based on operational requirements; ensure accuracy, logical consistency, and alignment with business needs.
UAT Execution & Quality Validation Participate in User Acceptance Testing (UAT), assess the quality of new features, and provide feedback to enhance user experience.
Deployment Coordination & User Support Support product release phases including post-deployment checks, preparing user guides, and conducting internal training sessions.
Job Requirements:
Education: Bachelors or College degree in IT, Business, Logistics, Marketing or related fields.
Technical Skills: Experience with ticketing systems, internal portals, and technical support tools. Ability to read and interpret technical documentation (GSheet), execute UAT, report bugs, and write clear support materials.
Analytical & Process Compliance: Strong analytical thinking, ability to follow standardized processes, and collaborate effectively with cross-functional teams to maintain service quality.
Communication & Collaboration: Clear and proactive communication; capable of clarifying requirements and working closely with internal stakeholders.
Language: Fluently in Vietnamese. Able to read technical English documentation; English writing skills are an advantage.
Benefits:
1-year contract signed with Talentnet
Salary gross: 10.000.000 - 15.000.000 VND
Monthly allowance: 520,000 VND
13th-month salary
Full SHUI
PVI Health Insurance
12 annual leave days","1-year contract signed with Talentnet
Salary gross: 10.000.000 - 15.000.000 VND
Monthly allowance: 520,000 VND
13th-month salary
Full SHUI
PVI Health Insurance
12 annual leave days",linkedin
Assistant Manager Tech Infrastructure,adidas,,"Củ Chi, Ho Chi Minh City, Vietnam",,,,1.0,"['Scala', 'Express', 'ITIL', 'Project Management']",Full-time,Not Applicable,2026-05-20,,"Market business expects solid and best in class infrastructure support services, service management and project delivery. The Assistant Manager Tech Infrastructure will contribute to seamless running of IT services (day to day support) as well as project delivery (opening, closing & revamp activities) across a specific adidas market/country.He/she is also supporting the service quality of all end user services (e.g. Connectivity, Service Desk, Onsite Support a.k.a. Field Services and End Device Management) in order to deliver the right level of cross functional- or team services and actively participating with the Domain Product Owners and Business Partners on any Infrastructure related project and support service.
Key Responsibilities
Continual Improvement: Expect to take part in continual improvement initiatives and collaborate with relevant Domain Service Owners to highlight and contribute towards improvement activities.
Relationship Management: Your scope will be within a specific adidas market where you will be expected to support in stakeholder engagement/communications. You will be updating stakeholders to ensure everyone is understanding and updated on agreed level of our service.
Service Level Management: Monitors and logs the actual service provided, compared to that required by service level agreements.
Project Management: In charge of various smaller infrastructure projects, which need to be executed on time, in full and in budget. You could be expected to engage with local vendors to ensure that contractual agreements are adhered to as well as monitoring vendor performance.
Service Management & Incident Management
Oversees external vendor incident management (support) process compliancy (ITIL standards) according to defined and agreed global process governance set by Product Domain
Continuously keep business stakeholders updated on elevated incidents.
Problem Management
Investigates problems in systems, processes, and services.
Assists with the implementation of agreed remedies and preventative measures.
Key Relationships:
Global Infrastructure (Tech Core) Service Owners for service improvements and vendor performance metrics
SPOC to local business team members around overall service performance & escalation mgmt.
External Service Providers for service review and service quality improvements.
Requisite Education And Experience / Minimum Qualifications
Four-year college or university degree with focus on Business Administration or IT orrelated areas, or equivalent combination of education and experience
Proficient spoken and written command of English
At least 3-year experience in IT
1 year of experience in relevant area
adidas celebrates diversity, supports inclusiveness and encourages individual expression in our workplace. We do not tolerate the harassment or discrimination toward any of our applicants or employees. We are an equal opportunity employer.",,linkedin
Desktop Support Engineer,Axiom Technologies,,"Ho Chi Minh City, Vietnam",,,,,[],Full-time,Entry level,2026-05-22,,"Role Overview
We are looking for a capable and motivated Desktop Support Engineer to coordinate support activities ranging from basic troubleshooting to complex systems support. This role involves onsite/on-call assistance to end-users within the organization’s desktop computing environment, ensuring timely and accurate service delivery.
Key Responsibilities
• Manage desktop device incidents (hardware and software) through to resolution.
• Manage IMAC and desk-side support services, including hard and soft break-fix services for laptops and desktops.
• Provide standard and approved hardware and software (operating systems and standard office applications) support and maintenance on Desktop (Field Users) Devices for their entire lifecycle (including the remote management of Desktop Devices using appropriate tools).
• Support, manage, optimise and maintain the configuration and installation of the Desktop, including, but not limited to, patch updates, and hardware replacements, with spares provided by the vendor.
• Ensure that each Desktop Device is installed with the appropriate Desktop image.
• Provide VIP support for Deskside issues per contract and be the point of contact at the site for all IT-related issues if no other IT support team is available, like for MI calls.
• Antivirus Management on all workstation devices
• Workstation related Software Installation & Configuration and Physical Printer Installation
• Deployment support for the Windows Images and the applications deployed using SCCM, Patch Management and Compliance
• Liaise with 3rd party vendors to coordinate component or unit replacement
• Support the Virtual Desktop Interfaces at the endpoint levels
• New Starter Onboarding and Induction
• Smart Hands support for Network devices (e.g. Network Switches, routers, Tape Library, Servers and UPS).
• Provide technical diagnosis and incident/service request resolution of all endpoint devices set out in the Configuration Item.
• Perform endpoint routine health checks and share the report with Axiom’s Client to seek OEM support using the Client's third-party vendor warranty and/or support and maintenance agreements.
• Perform Physical Asset Audit whenever required and responsible for reporting asset reports on site on a monthly basis.
• Proactively do a check on user assets and comms room assets, and ensure the Asset Management tool is up to date.
• Communicate effectively with End Users throughout the service disruption/request and provide regular updates through standard Client Channels.
• Participation in Axiom's clients' monthly vulnerability management forum with representation from both EUC, Server and Network teams to ensure alignment and priority of vulnerability remediation activities.
• Field support engineers should be available for on-call support for Critical outages / VIP support, / Smart hand support.
• Smart hand Support is expected as per Service Levels.",,linkedin
Lập trình viên IT,Công ty Cổ phần Viễn thông 3G,,"Hanoi, Hanoi, Vietnam",,,,,"['Python', 'Java', 'JavaScript', 'SQL']",Full-time,Not Applicable,1 year ago,,"Mô tả công việc
Giới thiệu chung về vị trí:
Lập trình viên trong viễn thông chính là những người thổi hồn vào các dịch vụ giá trị gia tăng trên di động. Người lập trình sử dụng công cụ là các ngôn ngữ lập trình cơ bản như JavaScript, C, Sql, … để xây dựng nên những sản phầm dịch vụ hoàn thiện, đáp ứng nhu cầu ngày càng cao của khách hàng
Mô tả công việc:
Phân tích thiết kế hệ thống
Lập trình các giải pháp thông tin cho người sử dụng bằng cách phát triển, triển khai, và bảo trì các phần mềm
Triển khai các dự án công nghệ thông tin: khảo sát, lắp đặt, cấu hình, nghiệm thu
Hỗ trợ kỹ thuật, ứng cứu, xử lý các sự cố
Lập tài liệu xây dựng hệ thống và tài liệu hướng dẫn người sử dụng
Nghiên cứu sử dụng các giải pháp phần mềm phục vụ cho việc kinh doanh, quản lý
Yêu cầu:
Là SV tốt nghiệp chuyên ngành CNTT của các trường ĐH, CĐ trên cả nước. Khuyến khích SV mới ra trường
Không yêu cầu kinh nghiệm
Thành thạo một hoặc một số các ngôn ngữ lập trình như Java, JavaScript, Python, SQL (Vì Công ty mình làm chủ yếu bên Viễn thông nên Code rất đơn giản)
Hiểu biết tốt về jQuery, Nodejs
Công ty sẽ training trước khi vào dự án.
Có đam mê khám phá kỹ thuật, yêu thích lĩnh vực lập trình.
Chế độ:
Mức thu nhập thỏa đáng theo năng lực làm việc
Thử việc 2 tuần – 1 tháng: Lương cứng 6tr/tháng
% DT
trợ cấp
Ký hợp đồng sau thử việc: 8tr-10tr/tháng
% DT
trợ cấp
Được đóng đầy đủ BHXH, BHYT, BHTN chế độ nghỉ lễ, nghỉ phép theo luật lao động
Được đào tạo và làm việc trong môi trường chuyên nghiệp, có cơ hội thăng tiến.
Các hoạt động giao lưu văn hóa tinh thần, quan tâm, hỗ trợ của Công ty.
Cao đẳng",,linkedin
